,n,avg_real,avg_cpu,med_cost,matrix,popsize
0,8,23602600.0,23437500.0,2.653053185766895,matrices/8_random_adj_mat_7.txt,"[{'Generation': 0, 'Best Cost': np.float64(2.8798375013309343)}, {'Generation': 0, 'Best Cost': np.float64(2.8798375013309343)}, {'Generation': 1, 'Best Cost': np.float64(2.8798375013309343)}, {'Generation': 2, 'Best Cost': np.float64(2.8798375013309343)}, {'Generation': 3, 'Best Cost': np.float64(2.8798375013309343)}, {'Generation': 4, 'Best Cost': np.float64(2.6530531857668955)}, {'Generation': 5, 'Best Cost': np.float64(2.6530531857668955)}, {'Generation': 6, 'Best Cost': np.float64(2.6530531857668955)}, {'Generation': 7, 'Best Cost': np.float64(2.6530531857668955)}, {'Generation': 8, 'Best Cost': np.float64(2.6530531857668955)}, {'Generation': 9, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 10, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 11, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 12, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 13, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 14, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 15, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 16, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 17, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 18, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 19, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 20, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 21, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 22, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 23, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 24, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 25, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 26, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 27, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 28, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 29, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 30, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 31, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 32, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 33, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 34, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 35, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 36, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 37, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 38, 'Best Cost': np.float64(2.653053185766895)}, {'Generation': 39, 'Best Cost': np.float64(2.653053185766895)}]"
0,8,23405920.0,23437500.0,2.9245232677730284,matrices/8_random_adj_mat_8.txt,"[{'Generation': 0, 'Best Cost': np.float64(3.5020278990697116)}, {'Generation': 0, 'Best Cost': np.float64(3.4689191764296066)}, {'Generation': 1, 'Best Cost': np.float64(3.34106500866174)}, {'Generation': 2, 'Best Cost': np.float64(3.34106500866174)}, {'Generation': 3, 'Best Cost': np.float64(3.225765263426362)}, {'Generation': 4, 'Best Cost': np.float64(2.9495958253145274)}, {'Generation': 5, 'Best Cost': np.float64(2.9245232677730293)}, {'Generation': 6, 'Best Cost': np.float64(2.9245232677730293)}, {'Generation': 7, 'Best Cost': np.float64(2.9245232677730293)}, {'Generation': 8, 'Best Cost': np.float64(2.9245232677730293)}, {'Generation': 9, 'Best Cost': np.float64(2.9245232677730293)}, {'Generation': 10, 'Best Cost': np.float64(2.9245232677730293)}, {'Generation': 11, 'Best Cost': np.float64(2.9245232677730293)}, {'Generation': 12, 'Best Cost': np.float64(2.9245232677730293)}, {'Generation': 13, 'Best Cost': np.float64(2.9245232677730293)}, {'Generation': 14, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 15, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 16, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 17, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 18, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 19, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 20, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 21, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 22, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 23, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 24, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 25, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 26, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 27, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 28, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 29, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 30, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 31, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 32, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 33, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 34, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 35, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 36, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 37, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 38, 'Best Cost': np.float64(2.9245232677730284)}, {'Generation': 39, 'Best Cost': np.float64(2.9245232677730284)}]"
0,8,23720310.0,23437500.0,2.3974053238819213,matrices/8_random_adj_mat_9.txt,"[{'Generation': 0, 'Best Cost': np.float64(2.990292217176968)}, {'Generation': 0, 'Best Cost': np.float64(2.3974053238819217)}, {'Generation': 1, 'Best Cost': np.float64(2.3974053238819217)}, {'Generation': 2, 'Best Cost': np.float64(2.3974053238819217)}, {'Generation': 3, 'Best Cost': np.float64(2.3974053238819217)}, {'Generation': 4, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 5, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 6, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 7, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 8, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 9, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 10, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 11, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 12, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 13, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 14, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 15, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 16, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 17, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 18, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 19, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 20, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 21, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 22, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 23, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 24, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 25, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 26, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 27, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 28, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 29, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 30, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 31, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 32, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 33, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 34, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 35, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 36, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 37, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 38, 'Best Cost': np.float64(2.3974053238819213)}, {'Generation': 39, 'Best Cost': np.float64(2.3974053238819213)}]"
0,9,27386480.0,26562500.0,2.7619467561551287,matrices/9_random_adj_mat_0.txt,"[{'Generation': 0, 'Best Cost': np.float64(3.059738819857641)}, {'Generation': 0, 'Best Cost': np.float64(3.059738819857641)}, {'Generation': 1, 'Best Cost': np.float64(3.059738819857641)}, {'Generation': 2, 'Best Cost': np.float64(3.059738819857641)}, {'Generation': 3, 'Best Cost': np.float64(3.0483242814718157)}, {'Generation': 4, 'Best Cost': np.float64(2.9420675051861744)}, {'Generation': 5, 'Best Cost': np.float64(2.9420675051861744)}, {'Generation': 6, 'Best Cost': np.float64(2.9420675051861744)}, {'Generation': 7, 'Best Cost': np.float64(2.7966868560724234)}, {'Generation': 8, 'Best Cost': np.float64(2.7966868560724234)}, {'Generation': 9, 'Best Cost': np.float64(2.7966868560724234)}, {'Generation': 10, 'Best Cost': np.float64(2.7966868560724234)}, {'Generation': 11, 'Best Cost': np.float64(2.7966868560724234)}, {'Generation': 12, 'Best Cost': np.float64(2.7966868560724234)}, {'Generation': 13, 'Best Cost': np.float64(2.763380495353963)}, {'Generation': 14, 'Best Cost': np.float64(2.763380495353963)}, {'Generation': 15, 'Best Cost': np.float64(2.763380495353963)}, {'Generation': 16, 'Best Cost': np.float64(2.763380495353963)}, {'Generation': 17, 'Best Cost': np.float64(2.763380495353963)}, {'Generation': 18, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 19, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 20, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 21, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 22, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 23, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 24, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 25, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 26, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 27, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 28, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 29, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 30, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 31, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 32, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 33, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 34, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 35, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 36, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 37, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 38, 'Best Cost': np.float64(2.7619467561551287)}, {'Generation': 39, 'Best Cost': np.float64(2.7619467561551287)}]"
0,9,27810400.0,28125000.0,3.4250616930531534,matrices/9_random_adj_mat_1.txt,"[{'Generation': 0, 'Best Cost': np.float64(4.716361562553208)}, {'Generation': 0, 'Best Cost': np.float64(4.264607915979364)}, {'Generation': 1, 'Best Cost': np.float64(4.264607915979364)}, {'Generation': 2, 'Best Cost': np.float64(4.264607915979364)}, {'Generation': 3, 'Best Cost': np.float64(4.264607915979364)}, {'Generation': 4, 'Best Cost': np.float64(4.218045509030979)}, {'Generation': 5, 'Best Cost': np.float64(4.141368091041917)}, {'Generation': 6, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 7, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 8, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 9, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 10, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 11, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 12, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 13, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 14, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 15, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 16, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 17, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 18, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 19, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 20, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 21, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 22, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 23, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 24, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 25, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 26, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 27, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 28, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 29, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 30, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 31, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 32, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 33, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 34, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 35, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 36, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 37, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 38, 'Best Cost': np.float64(3.4250616930531534)}, {'Generation': 39, 'Best Cost': np.float64(3.4250616930531534)}]"
0,9,27627750.0,28125000.0,2.976243492945899,matrices/9_random_adj_mat_2.txt,"[{'Generation': 0, 'Best Cost': np.float64(3.5031624294867085)}, {'Generation': 0, 'Best Cost': np.float64(3.5007920714677514)}, {'Generation': 1, 'Best Cost': np.float64(3.5007920714677514)}, {'Generation': 2, 'Best Cost': np.float64(3.266894844664699)}, {'Generation': 3, 'Best Cost': np.float64(3.1380899681038557)}, {'Generation': 4, 'Best Cost': np.float64(3.1380899681038557)}, {'Generation': 5, 'Best Cost': np.float64(3.1380899681038557)}, {'Generation': 6, 'Best Cost': np.float64(3.081282942574493)}, {'Generation': 7, 'Best Cost': np.float64(3.081282942574493)}, {'Generation': 8, 'Best Cost': np.float64(3.081282942574493)}, {'Generation': 9, 'Best Cost': np.float64(3.081282942574493)}, {'Generation': 10, 'Best Cost': np.float64(2.9762434929458994)}, {'Generation': 11, 'Best Cost': np.float64(2.9762434929458994)}, {'Generation': 12, 'Best Cost': np.float64(2.9762434929458994)}, {'Generation': 13, 'Best Cost': np.float64(2.9762434929458994)}, {'Generation': 14, 'Best Cost': np.float64(2.9762434929458994)}, {'Generation': 15, 'Best Cost': np.float64(2.9762434929458994)}, {'Generation': 16, 'Best Cost': np.float64(2.9762434929458994)}, {'Generation': 17, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 18, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 19, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 20, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 21, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 22, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 23, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 24, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 25, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 26, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 27, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 28, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 29, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 30, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 31, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 32, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 33, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 34, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 35, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 36, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 37, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 38, 'Best Cost': np.float64(2.976243492945899)}, {'Generation': 39, 'Best Cost': np.float64(2.976243492945899)}]"
0,9,27393280.0,28125000.0,2.4796224566556866,matrices/9_random_adj_mat_3.txt,"[{'Generation': 0, 'Best Cost': np.float64(2.917821908543032)}, {'Generation': 0, 'Best Cost': np.float64(2.9155414419278936)}, {'Generation': 1, 'Best Cost': np.float64(2.8840884941658707)}, {'Generation': 2, 'Best Cost': np.float64(2.8840884941658707)}, {'Generation': 3, 'Best Cost': np.float64(2.863887496775985)}, {'Generation': 4, 'Best Cost': np.float64(2.6796350373236564)}, {'Generation': 5, 'Best Cost': np.float64(2.510689880599555)}, {'Generation': 6, 'Best Cost': np.float64(2.510689880599555)}, {'Generation': 7, 'Best Cost': np.float64(2.510689880599555)}, {'Generation': 8, 'Best Cost': np.float64(2.510689880599555)}, {'Generation': 9, 'Best Cost': np.float64(2.510689880599555)}, {'Generation': 10, 'Best Cost': np.float64(2.510689880599555)}, {'Generation': 11, 'Best Cost': np.float64(2.510689880599555)}, {'Generation': 12, 'Best Cost': np.float64(2.510689880599555)}, {'Generation': 13, 'Best Cost': np.float64(2.510689880599555)}, {'Generation': 14, 'Best Cost': np.float64(2.5106898805995543)}, {'Generation': 15, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 16, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 17, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 18, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 19, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 20, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 21, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 22, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 23, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 24, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 25, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 26, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 27, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 28, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 29, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 30, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 31, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 32, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 33, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 34, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 35, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 36, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 37, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 38, 'Best Cost': np.float64(2.4796224566556866)}, {'Generation': 39, 'Best Cost': np.float64(2.4796224566556866)}]"
0,9,27563990.0,26562500.0,2.7505547283881255,matrices/9_random_adj_mat_4.txt,"[{'Generation': 0, 'Best Cost': np.float64(2.8321817340228095)}, {'Generation': 0, 'Best Cost': np.float64(2.8321817340228095)}, {'Generation': 1, 'Best Cost': np.float64(2.8321817340228095)}, {'Generation': 2, 'Best Cost': np.float64(2.8321817340228095)}, {'Generation': 3, 'Best Cost': np.float64(2.8321817340228095)}, {'Generation': 4, 'Best Cost': np.float64(2.8321817340228095)}, {'Generation': 5, 'Best Cost': np.float64(2.8321817340228095)}, {'Generation': 6, 'Best Cost': np.float64(2.8321817340228095)}, {'Generation': 7, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 8, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 9, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 10, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 11, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 12, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 13, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 14, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 15, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 16, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 17, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 18, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 19, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 20, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 21, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 22, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 23, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 24, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 25, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 26, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 27, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 28, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 29, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 30, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 31, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 32, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 33, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 34, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 35, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 36, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 37, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 38, 'Best Cost': np.float64(2.781123670053124)}, {'Generation': 39, 'Best Cost': np.float64(2.781123670053124)}]"
0,9,28723100.0,29687500.0,2.7163262667987818,matrices/9_random_adj_mat_5.txt,"[{'Generation': 0, 'Best Cost': np.float64(3.798992712367374)}, {'Generation': 0, 'Best Cost': np.float64(3.798992712367374)}, {'Generation': 1, 'Best Cost': np.float64(3.3927437138825725)}, {'Generation': 2, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 3, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 4, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 5, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 6, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 7, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 8, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 9, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 10, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 11, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 12, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 13, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 14, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 15, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 16, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 17, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 18, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 19, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 20, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 21, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 22, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 23, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 24, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 25, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 26, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 27, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 28, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 29, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 30, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 31, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 32, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 33, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 34, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 35, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 36, 'Best Cost': np.float64(2.7163262667987818)}, {'Generation': 37, 'Best Cost': np.float64(2.7163262667987813)}, {'Generation': 38, 'Best Cost': np.float64(2.7163262667987813)}, {'Generation': 39, 'Best Cost': np.float64(2.7163262667987813)}]"
0,9,28105610.0,28125000.0,2.921889717407618,matrices/9_random_adj_mat_6.txt,"[{'Generation': 0, 'Best Cost': np.float64(3.6621402247891526)}, {'Generation': 0, 'Best Cost': np.float64(3.6621402247891526)}, {'Generation': 1, 'Best Cost': np.float64(3.6621402247891526)}, {'Generation': 2, 'Best Cost': np.float64(3.1438148349624266)}, {'Generation': 3, 'Best Cost': np.float64(3.1438148349624266)}, {'Generation': 4, 'Best Cost': np.float64(3.1438148349624266)}, {'Generation': 5, 'Best Cost': np.float64(3.1438148349624266)}, {'Generation': 6, 'Best Cost': np.float64(3.1438148349624266)}, {'Generation': 7, 'Best Cost': np.float64(3.0684668677362037)}, {'Generation': 8, 'Best Cost': np.float64(3.0684668677362037)}, {'Generation': 9, 'Best Cost': np.float64(3.043162337521763)}, {'Generation': 10, 'Best Cost': np.float64(3.043162337521763)}, {'Generation': 11, 'Best Cost': np.float64(3.043162337521763)}, {'Generation': 12, 'Best Cost': np.float64(3.043162337521763)}, {'Generation': 13, 'Best Cost': np.float64(3.043162337521763)}, {'Generation': 14, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 15, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 16, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 17, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 18, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 19, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 20, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 21, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 22, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 23, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 24, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 25, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 26, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 27, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 28, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 29, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 30, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 31, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 32, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 33, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 34, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 35, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 36, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 37, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 38, 'Best Cost': np.float64(2.894524414225913)}, {'Generation': 39, 'Best Cost': np.float64(2.894524414225913)}]"
