,n,avg_real,avg_cpu,med_cost,matrix
0,20,561470.0,0.0,3.373559613083062,matrices/20_random_adj_mat_7.txt
0,20,462290.0,0.0,4.773136385450555,matrices/20_random_adj_mat_8.txt
0,20,475635.0,781250.0,3.726494050512431,matrices/20_random_adj_mat_9.txt
0,25,665600.0,781250.0,3.634276259916759,matrices/25_random_adj_mat_0.txt
0,25,672265.0,781250.0,4.474890819851527,matrices/25_random_adj_mat_1.txt
0,25,734470.0,781250.0,4.15511187540892,matrices/25_random_adj_mat_2.txt
0,25,825160.0,781250.0,4.246462998508213,matrices/25_random_adj_mat_3.txt
0,25,753300.0,781250.0,4.616147453688261,matrices/25_random_adj_mat_4.txt
0,25,709760.0,781250.0,4.332930106402396,matrices/25_random_adj_mat_5.txt
0,25,774155.0,781250.0,3.9357672722526944,matrices/25_random_adj_mat_6.txt
0,25,789930.0,781250.0,4.840078385197621,matrices/25_random_adj_mat_7.txt
0,25,720255.0,781250.0,4.394591433648739,matrices/25_random_adj_mat_8.txt
0,25,799135.0,781250.0,3.806891771051078,matrices/25_random_adj_mat_9.txt
0,30,932735.0,781250.0,4.644780281897978,matrices/30_random_adj_mat_0.txt
0,30,1074580.0,781250.0,4.844737604509615,matrices/30_random_adj_mat_1.txt
0,30,1147430.0,781250.0,4.891961125063167,matrices/30_random_adj_mat_2.txt
0,30,1150095.0,781250.0,5.259472559684321,matrices/30_random_adj_mat_3.txt
0,30,984495.0,781250.0,4.761802161235972,matrices/30_random_adj_mat_4.txt
0,30,1100860.0,1562500.0,5.1698665915792485,matrices/30_random_adj_mat_5.txt
0,30,1116160.0,781250.0,4.264225690877758,matrices/30_random_adj_mat_6.txt
0,30,1111010.0,1562500.0,4.744605622854006,matrices/30_random_adj_mat_7.txt
0,30,1075970.0,781250.0,5.040976569106301,matrices/30_random_adj_mat_8.txt
0,30,1039135.0,1562500.0,4.618349770398819,matrices/30_random_adj_mat_9.txt
0,40,1733005.0,1562500.0,5.445662646538115,matrices/40_random_adj_mat_0.txt
0,40,1943860.0,2343750.0,5.461042043803731,matrices/40_random_adj_mat_1.txt
0,40,1878430.0,1562500.0,5.7035185939233495,matrices/40_random_adj_mat_2.txt
0,40,2036400.0,2343750.0,6.162986156406059,matrices/40_random_adj_mat_3.txt
0,40,2081955.0,2343750.0,5.649845178037012,matrices/40_random_adj_mat_4.txt
0,40,1893190.0,1562500.0,5.610068431033092,matrices/40_random_adj_mat_5.txt
0,40,2005055.0,2343750.0,5.278577308687416,matrices/40_random_adj_mat_6.txt
0,40,1982115.0,1562500.0,5.506641759238752,matrices/40_random_adj_mat_7.txt
0,40,1960570.0,2343750.0,5.3312463044428124,matrices/40_random_adj_mat_8.txt
0,40,1709290.0,1562500.0,5.685830036315297,matrices/40_random_adj_mat_9.txt
0,50,3023795.0,3125000.0,5.554257791606252,matrices/50_random_adj_mat_0.txt
0,50,3200100.0,3125000.0,6.092977029312513,matrices/50_random_adj_mat_1.txt
0,50,3067690.0,3125000.0,5.9422729562287415,matrices/50_random_adj_mat_2.txt
0,50,3300685.0,3906250.0,5.579181914333207,matrices/50_random_adj_mat_3.txt
0,50,3176535.0,3125000.0,5.944384266078321,matrices/50_random_adj_mat_4.txt
0,50,3151610.0,3125000.0,6.555570396653762,matrices/50_random_adj_mat_5.txt
0,50,2954415.0,3125000.0,6.3423659057317225,matrices/50_random_adj_mat_6.txt
0,50,2957560.0,3125000.0,5.968828567285819,matrices/50_random_adj_mat_7.txt
0,50,2860390.0,2343750.0,5.721973759929362,matrices/50_random_adj_mat_8.txt
0,50,3009840.0,2343750.0,5.424832326280454,matrices/50_random_adj_mat_9.txt
