,n,avg_real,avg_cpu,med_cost,matrix,popsize
0,15,37532040.0,37500000.0,4.031921331693513,matrices/15_random_adj_mat_0.txt,10
0,15,37094152.0,36875000.0,3.6301846068360017,matrices/15_random_adj_mat_1.txt,10
0,15,37156760.0,36875000.0,3.7162740679024613,matrices/15_random_adj_mat_2.txt,10
0,15,37042620.0,36875000.0,3.472999059273081,matrices/15_random_adj_mat_3.txt,10
0,15,36822184.0,36875000.0,3.4306049739130176,matrices/15_random_adj_mat_4.txt,10
0,15,38002856.0,37500000.0,3.1839379338749776,matrices/15_random_adj_mat_5.txt,10
0,15,37282740.0,36875000.0,3.130771411951542,matrices/15_random_adj_mat_6.txt,10
0,15,36932244.0,36875000.0,3.2322537617704907,matrices/15_random_adj_mat_7.txt,10
0,15,36661764.0,36875000.0,3.108707052265364,matrices/15_random_adj_mat_8.txt,10
0,15,37012948.0,36875000.0,3.6414210109845664,matrices/15_random_adj_mat_9.txt,10
0,20,63362608.0,63125000.0,4.517608567672808,matrices/20_random_adj_mat_0.txt,10
0,20,62999732.0,62500000.0,5.510041469097823,matrices/20_random_adj_mat_1.txt,10
0,20,63207000.0,63125000.0,5.1780902310548145,matrices/20_random_adj_mat_2.txt,10
0,20,63158956.0,63125000.0,5.160284514530311,matrices/20_random_adj_mat_3.txt,10
0,20,63304324.0,63125000.0,4.881564304231277,matrices/20_random_adj_mat_4.txt,10
0,20,62415196.0,61250000.0,4.455552700464596,matrices/20_random_adj_mat_5.txt,10
0,20,62505620.0,62500000.0,4.970858726240699,matrices/20_random_adj_mat_6.txt,10
0,20,63396708.0,63125000.0,4.368060531271823,matrices/20_random_adj_mat_7.txt,10
0,20,62852084.0,63125000.0,5.775395728507003,matrices/20_random_adj_mat_8.txt,10
0,20,62652740.0,62500000.0,4.716725241268495,matrices/20_random_adj_mat_9.txt,10
0,25,99937908.0,100000000.0,5.508862104466121,matrices/25_random_adj_mat_0.txt,10
0,25,97175360.0,97500000.0,6.381137317481997,matrices/25_random_adj_mat_1.txt,10
0,25,98114448.0,98125000.0,5.891831182241052,matrices/25_random_adj_mat_2.txt,10
0,25,97695376.0,97500000.0,5.937249360395296,matrices/25_random_adj_mat_3.txt,10
0,25,97710700.0,98125000.0,6.111159201618799,matrices/25_random_adj_mat_4.txt,10
0,25,98577976.0,98125000.0,6.701814508485809,matrices/25_random_adj_mat_5.txt,10
0,25,97907916.0,97500000.0,5.457330260591624,matrices/25_random_adj_mat_6.txt,10
0,25,97016888.0,96875000.0,6.6771334842495635,matrices/25_random_adj_mat_7.txt,10
0,25,97937464.0,97500000.0,6.463202130249407,matrices/25_random_adj_mat_8.txt,10
0,25,97258132.0,96875000.0,5.661183792192126,matrices/25_random_adj_mat_9.txt,10
0,30,140224076.0,140625000.0,8.221389302520427,matrices/30_random_adj_mat_0.txt,10
0,30,140714348.0,140625000.0,7.878052251420698,matrices/30_random_adj_mat_1.txt,10
0,30,143555164.0,143750000.0,8.138462714253585,matrices/30_random_adj_mat_2.txt,10
0,30,140122892.0,140000000.0,8.589039524715519,matrices/30_random_adj_mat_3.txt,10
0,30,140688828.0,140625000.0,8.157796327710388,matrices/30_random_adj_mat_4.txt,10
0,30,140448064.0,140625000.0,8.973845256486381,matrices/30_random_adj_mat_5.txt,10
0,30,140030192.0,140000000.0,8.00647236053425,matrices/30_random_adj_mat_6.txt,10
0,30,140959068.0,141250000.0,8.118112880714222,matrices/30_random_adj_mat_7.txt,10
0,30,143183500.0,142500000.0,8.242444953949448,matrices/30_random_adj_mat_8.txt,10
0,30,140931288.0,140000000.0,7.619667559668651,matrices/30_random_adj_mat_9.txt,10
0,30,140764360.0,140625000.0,8.355466541667628,matrices/30_random_adj_mat_0.txt,10
0,30,142009124.0,140625000.0,7.874616994952692,matrices/30_random_adj_mat_1.txt,10
0,30,141069392.0,140625000.0,8.18030702093749,matrices/30_random_adj_mat_2.txt,10
0,30,141864244.0,141250000.0,8.473666936637846,matrices/30_random_adj_mat_3.txt,10
0,30,142464172.0,141250000.0,8.26189558167957,matrices/30_random_adj_mat_4.txt,10
0,30,140538032.0,140625000.0,8.981836842258302,matrices/30_random_adj_mat_5.txt,10
0,30,140156472.0,140000000.0,7.831186556974384,matrices/30_random_adj_mat_6.txt,10
0,30,140213984.0,140000000.0,8.147816682695069,matrices/30_random_adj_mat_7.txt,10
0,30,141719972.0,141875000.0,8.271733595242774,matrices/30_random_adj_mat_8.txt,10
0,30,141403368.0,140625000.0,7.5159754293684315,matrices/30_random_adj_mat_9.txt,10
0,40,261041164.0,260000000.0,12.591020185759781,matrices/40_random_adj_mat_0.txt,10
0,40,258747900.0,257500000.0,11.684326195436228,matrices/40_random_adj_mat_1.txt,10
0,40,258718836.0,256875000.0,12.253268306446884,matrices/40_random_adj_mat_2.txt,10
0,40,258316740.0,258750000.0,12.183695709018659,matrices/40_random_adj_mat_3.txt,10
0,40,259504504.0,258750000.0,11.08579236418223,matrices/40_random_adj_mat_4.txt,10
0,40,259444384.0,258750000.0,12.327626530590559,matrices/40_random_adj_mat_5.txt,10
