,n,avg_real,avg_cpu,med_cost,matrix,alpha
0,8,3676752.0,3750000.0,2.3974053238819213,matrices/8_random_adj_mat_9.txt,0.95
0,9,3892156.0,4375000.0,2.7882655656203164,matrices/9_random_adj_mat_0.txt,0.95
0,9,3840876.0,3750000.0,3.425061693053154,matrices/9_random_adj_mat_1.txt,0.95
0,9,3841000.0,3750000.0,3.055396357788015,matrices/9_random_adj_mat_2.txt,0.95
0,9,3863984.0,3750000.0,2.5079300159901856,matrices/9_random_adj_mat_3.txt,0.95
0,9,3858548.0,4375000.0,2.7523194761305927,matrices/9_random_adj_mat_4.txt,0.95
0,9,3865036.0,3750000.0,2.7163262667987818,matrices/9_random_adj_mat_5.txt,0.95
0,9,3854080.0,3750000.0,2.894524414225913,matrices/9_random_adj_mat_6.txt,0.95
0,9,3853188.0,3750000.0,3.495731383744362,matrices/9_random_adj_mat_7.txt,0.95
0,9,3921484.0,3125000.0,2.955048742678437,matrices/9_random_adj_mat_8.txt,0.95
0,9,3895964.0,3750000.0,2.2771753644261548,matrices/9_random_adj_mat_9.txt,0.95
0,10,4089264.0,4375000.0,2.5646486493373746,matrices/10_random_adj_mat_0.txt,0.95
0,10,4104160.0,3750000.0,3.0344197974476312,matrices/10_random_adj_mat_1.txt,0.95
0,10,4097720.0,3750000.0,3.3598373101391346,matrices/10_random_adj_mat_2.txt,0.95
0,10,4165040.0,4375000.0,3.3224659291711216,matrices/10_random_adj_mat_3.txt,0.95
0,10,4115360.0,4375000.0,3.3023824377592605,matrices/10_random_adj_mat_4.txt,0.95
0,10,4066056.0,3750000.0,2.3340510289117335,matrices/10_random_adj_mat_5.txt,0.95
0,10,4143172.0,4375000.0,2.8857885739773876,matrices/10_random_adj_mat_6.txt,0.95
0,10,4072876.0,3750000.0,2.9462735149852763,matrices/10_random_adj_mat_7.txt,0.95
0,10,4079520.0,3750000.0,3.000619185958334,matrices/10_random_adj_mat_8.txt,0.95
0,10,4367936.0,4375000.0,2.828184716381501,matrices/10_random_adj_mat_9.txt,0.95
0,15,5103628.0,5625000.0,3.9862751283500737,matrices/15_random_adj_mat_0.txt,0.95
0,15,5482892.0,4375000.0,3.6363558665551903,matrices/15_random_adj_mat_1.txt,0.95
0,15,5005116.0,5000000.0,3.739286165336896,matrices/15_random_adj_mat_2.txt,0.95
0,15,4966464.0,4375000.0,3.456862657473569,matrices/15_random_adj_mat_3.txt,0.95
0,15,5029524.0,5000000.0,3.4205938151993687,matrices/15_random_adj_mat_4.txt,0.95
0,15,4976184.0,5000000.0,3.396441409566341,matrices/15_random_adj_mat_5.txt,0.95
0,15,5109948.0,5000000.0,3.1316294451147044,matrices/15_random_adj_mat_6.txt,0.95
0,15,4983012.0,5000000.0,3.3649373276528025,matrices/15_random_adj_mat_7.txt,0.95
0,15,5012164.0,5000000.0,3.253108017950034,matrices/15_random_adj_mat_8.txt,0.95
0,15,5141136.0,5000000.0,3.5714561315348132,matrices/15_random_adj_mat_9.txt,0.95
0,20,6126372.0,5625000.0,4.243692707372901,matrices/20_random_adj_mat_0.txt,0.95
0,20,6145904.0,6250000.0,5.196401008938387,matrices/20_random_adj_mat_1.txt,0.95
0,20,5958360.0,6250000.0,5.148597937438655,matrices/20_random_adj_mat_2.txt,0.95
0,20,6090276.0,6250000.0,4.899013371887304,matrices/20_random_adj_mat_3.txt,0.95
0,20,6037132.0,6250000.0,4.563946296655407,matrices/20_random_adj_mat_4.txt,0.95
0,20,7534704.0,6875000.0,4.179712971956478,matrices/20_random_adj_mat_5.txt,0.95
0,20,6660224.0,6875000.0,4.912994346094889,matrices/20_random_adj_mat_6.txt,0.95
0,20,6089944.0,5625000.0,4.147443304278654,matrices/20_random_adj_mat_7.txt,0.95
0,20,6172684.0,6250000.0,5.292865687044345,matrices/20_random_adj_mat_8.txt,0.95
0,20,6090600.0,6250000.0,4.316854097706427,matrices/20_random_adj_mat_9.txt,0.95
0,25,7242552.0,7500000.0,5.116340929357135,matrices/25_random_adj_mat_0.txt,0.95
0,25,6970472.0,6875000.0,5.3797599684434525,matrices/25_random_adj_mat_1.txt,0.95
0,25,7023524.0,6875000.0,4.997379343644006,matrices/25_random_adj_mat_2.txt,0.95
0,25,7011844.0,6875000.0,5.420052727377864,matrices/25_random_adj_mat_3.txt,0.95
0,25,7163924.0,6875000.0,5.716487531866347,matrices/25_random_adj_mat_4.txt,0.95
0,25,7050848.0,7500000.0,6.117818665175994,matrices/25_random_adj_mat_5.txt,0.95
0,25,6945216.0,6875000.0,5.099520786555735,matrices/25_random_adj_mat_6.txt,0.95
0,25,6994888.0,6875000.0,5.791092939657337,matrices/25_random_adj_mat_7.txt,0.95
0,25,6983724.0,6875000.0,5.556332515718608,matrices/25_random_adj_mat_8.txt,0.95
0,25,6980920.0,6875000.0,5.234877595837261,matrices/25_random_adj_mat_9.txt,0.95
0,30,7904604.0,7500000.0,6.707009953391021,matrices/30_random_adj_mat_0.txt,0.95
0,30,7961384.0,7500000.0,6.400418056356479,matrices/30_random_adj_mat_1.txt,0.95
0,30,8061556.0,8125000.0,6.78437284598171,matrices/30_random_adj_mat_2.txt,0.95
0,30,8378132.0,8750000.0,6.593015529336889,matrices/30_random_adj_mat_3.txt,0.95
0,30,7934556.0,8125000.0,6.591423024261335,matrices/30_random_adj_mat_4.txt,0.95
0,30,7935044.0,7500000.0,6.830625829037956,matrices/30_random_adj_mat_5.txt,0.95
0,30,7947116.0,7500000.0,6.0385046408481875,matrices/30_random_adj_mat_6.txt,0.95
0,30,7912672.0,8125000.0,6.4926332380942675,matrices/30_random_adj_mat_7.txt,0.95
0,30,7989280.0,8125000.0,6.705520918838247,matrices/30_random_adj_mat_8.txt,0.95
0,30,10054612.0,10000000.0,5.935246286322318,matrices/30_random_adj_mat_9.txt,0.95
0,30,8066064.0,8125000.0,6.966802292797837,matrices/30_random_adj_mat_0.txt,0.95
0,30,8141916.0,8125000.0,6.646967486415644,matrices/30_random_adj_mat_1.txt,0.95
0,30,8084320.0,8125000.0,6.687991855061438,matrices/30_random_adj_mat_2.txt,0.95
0,30,8209428.0,8750000.0,6.971056889986665,matrices/30_random_adj_mat_3.txt,0.95
0,30,8067216.0,7500000.0,6.338274317158458,matrices/30_random_adj_mat_4.txt,0.95
0,30,8094204.0,8125000.0,6.809248847756299,matrices/30_random_adj_mat_5.txt,0.95
0,30,8245128.0,8125000.0,6.332110453801393,matrices/30_random_adj_mat_6.txt,0.95
0,30,8052872.0,8125000.0,6.551416902662261,matrices/30_random_adj_mat_7.txt,0.95
0,30,8288968.0,8125000.0,6.691740757436841,matrices/30_random_adj_mat_8.txt,0.95
0,30,7984168.0,8125000.0,6.354492977707584,matrices/30_random_adj_mat_9.txt,0.95
0,40,11563032.0,11250000.0,9.03709355103549,matrices/40_random_adj_mat_0.txt,0.95
0,40,10067032.0,10000000.0,8.414399741093426,matrices/40_random_adj_mat_1.txt,0.95
0,40,10115404.0,10000000.0,8.555938738259021,matrices/40_random_adj_mat_2.txt,0.95
0,40,10090944.0,10000000.0,8.953442237228325,matrices/40_random_adj_mat_3.txt,0.95
0,40,10043144.0,10000000.0,8.327933809367133,matrices/40_random_adj_mat_4.txt,0.95
0,40,10081980.0,10000000.0,8.508337482808896,matrices/40_random_adj_mat_5.txt,0.95
0,40,10103408.0,10000000.0,7.654385887772318,matrices/40_random_adj_mat_6.txt,0.95
0,40,10182008.0,10625000.0,8.568428139152017,matrices/40_random_adj_mat_7.txt,0.95
0,40,10150084.0,10000000.0,8.521093948973224,matrices/40_random_adj_mat_8.txt,0.95
0,40,11353452.0,10000000.0,9.122480464591487,matrices/40_random_adj_mat_9.txt,0.95
0,50,12272260.0,12500000.0,11.166433508053622,matrices/50_random_adj_mat_0.txt,0.95
0,50,11952600.0,11875000.0,10.348736898364901,matrices/50_random_adj_mat_1.txt,0.95
0,50,12310116.0,12500000.0,10.114789505825318,matrices/50_random_adj_mat_2.txt,0.95
0,50,11980812.0,11875000.0,10.216694930170378,matrices/50_random_adj_mat_3.txt,0.95
0,50,11983684.0,12500000.0,11.131684280954602,matrices/50_random_adj_mat_4.txt,0.95
0,50,12013752.0,11875000.0,10.899568574833358,matrices/50_random_adj_mat_5.txt,0.95
0,50,12022720.0,11875000.0,10.86452528180966,matrices/50_random_adj_mat_6.txt,0.95
0,50,12338956.0,12500000.0,10.856719488042431,matrices/50_random_adj_mat_7.txt,0.95
0,50,11979408.0,11875000.0,10.371927079677628,matrices/50_random_adj_mat_8.txt,0.95
0,50,12468064.0,11250000.0,10.255024326493674,matrices/50_random_adj_mat_9.txt,0.950,5,3991148.0,4375000.0,2.249612736828632,matrices/5_random_adj_mat_0.txt,0.9
0,5,3162948.0,3125000.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt,0.9
0,5,3094728.0,3125000.0,2.092769076252572,matrices/5_random_adj_mat_2.txt,0.9
0,5,3104136.0,3125000.0,1.730408540073093,matrices/5_random_adj_mat_3.txt,0.9
0,5,3082144.0,3125000.0,1.8381227481602795,matrices/5_random_adj_mat_4.txt,0.9
0,5,3150260.0,3125000.0,2.907493662653474,matrices/5_random_adj_mat_5.txt,0.9
0,5,3114820.0,3125000.0,2.9076783169773255,matrices/5_random_adj_mat_6.txt,0.9
0,5,3082812.0,3125000.0,2.7273840284710706,matrices/5_random_adj_mat_7.txt,0.9
0,5,3101616.0,3125000.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt,0.9
0,5,3110980.0,3125000.0,2.616055718212318,matrices/5_random_adj_mat_9.txt,0.9
0,6,3323288.0,3125000.0,2.6603705791553898,matrices/6_random_adj_mat_0.txt,0.9
0,6,3314908.0,3125000.0,2.385794230095342,matrices/6_random_adj_mat_1.txt,0.9
0,6,3344752.0,3750000.0,2.582691013360782,matrices/6_random_adj_mat_2.txt,0.9
0,6,3346772.0,3125000.0,2.624479955310725,matrices/6_random_adj_mat_3.txt,0.9
0,6,3452148.0,3750000.0,2.204890873346207,matrices/6_random_adj_mat_4.txt,0.9
0,6,3327124.0,3125000.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt,0.9
0,6,3360648.0,3750000.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt,0.9
0,6,3304540.0,3125000.0,1.9668510853745373,matrices/6_random_adj_mat_7.txt,0.9
0,6,3497848.0,3750000.0,2.4785680059775688,matrices/6_random_adj_mat_8.txt,0.9
0,6,3343680.0,3125000.0,2.442624832178839,matrices/6_random_adj_mat_9.txt,0.9
0,7,3477856.0,3750000.0,2.548515833666206,matrices/7_random_adj_mat_0.txt,0.9
0,7,3480032.0,3750000.0,2.113371573883573,matrices/7_random_adj_mat_1.txt,0.9
0,7,3463092.0,3125000.0,2.7655386558697854,matrices/7_random_adj_mat_2.txt,0.9
0,7,3470536.0,3750000.0,2.846818037575111,matrices/7_random_adj_mat_3.txt,0.9
0,7,3451392.0,3750000.0,2.490845941532837,matrices/7_random_adj_mat_4.txt,0.9
0,7,3493728.0,3125000.0,2.572356446914053,matrices/7_random_adj_mat_5.txt,0.9
0,7,3493980.0,3750000.0,2.399317511596459,matrices/7_random_adj_mat_6.txt,0.9
0,7,3491900.0,3750000.0,2.9150211715806713,matrices/7_random_adj_mat_7.txt,0.9
0,7,3462152.0,3125000.0,2.313145784495734,matrices/7_random_adj_mat_8.txt,0.9
0,7,3447436.0,3750000.0,1.9213979013365259,matrices/7_random_adj_mat_9.txt,0.9
0,8,3667280.0,3750000.0,2.1802596544239057,matrices/8_random_adj_mat_0.txt,0.9
0,8,3692064.0,3750000.0,2.648050301666325,matrices/8_random_adj_mat_1.txt,0.9
0,8,3653740.0,3750000.0,2.9221010888537022,matrices/8_random_adj_mat_2.txt,0.9
0,8,3634908.0,3750000.0,2.555412885542519,matrices/8_random_adj_mat_3.txt,0.9
0,8,3724164.0,3750000.0,2.259541309300535,matrices/8_random_adj_mat_4.txt,0.9
0,8,3634856.0,3750000.0,2.6379582091479707,matrices/8_random_adj_mat_5.txt,0.9
0,8,3686000.0,3750000.0,2.716863450244099,matrices/8_random_adj_mat_6.txt,0.9
0,8,3769628.0,3750000.0,2.6530531857668955,matrices/8_random_adj_mat_7.txt,0.9
0,8,3708200.0,3750000.0,2.9245232677730293,matrices/8_random_adj_mat_8.txt,0.9
0,8,3776896.0,3750000.0,2.3974053238819217,matrices/8_random_adj_mat_9.txt,0.9
0,9,3889332.0,3750000.0,2.763380495353963,matrices/9_random_adj_mat_0.txt,0.9
0,9,3973180.0,4375000.0,3.5163276047233554,matrices/9_random_adj_mat_1.txt,0.9
0,9,4013460.0,3750000.0,3.0553963577880148,matrices/9_random_adj_mat_2.txt,0.9
0,9,4030468.0,4375000.0,2.507930015990186,matrices/9_random_adj_mat_3.txt,0.9
0,9,3867240.0,3750000.0,2.7523194761305927,matrices/9_random_adj_mat_4.txt,0.9
0,9,3889444.0,3750000.0,2.735829266110626,matrices/9_random_adj_mat_5.txt,0.9
0,9,3868768.0,4375000.0,2.9492550205893227,matrices/9_random_adj_mat_6.txt,0.9
0,9,3856892.0,3750000.0,3.495731383744362,matrices/9_random_adj_mat_7.txt,0.9
0,9,3926968.0,3750000.0,2.955048742678437,matrices/9_random_adj_mat_8.txt,0.9
0,9,4500452.0,5000000.0,2.250907469307563,matrices/9_random_adj_mat_9.txt,0.9
0,10,4075772.0,3750000.0,2.5926501185587996,matrices/10_random_adj_mat_0.txt,0.9
0,10,4094264.0,4375000.0,3.0344197974476317,matrices/10_random_adj_mat_1.txt,0.9
0,10,4081660.0,3750000.0,3.3598373101391354,matrices/10_random_adj_mat_2.txt,0.9
0,10,4106164.0,3750000.0,3.3445258389475345,matrices/10_random_adj_mat_3.txt,0.9
0,10,4103792.0,4375000.0,3.30238243775926,matrices/10_random_adj_mat_4.txt,0.9
0,10,4115848.0,3750000.0,2.3833914675762835,matrices/10_random_adj_mat_5.txt,0.9
0,10,4052904.0,3750000.0,2.885788573977388,matrices/10_random_adj_mat_6.txt,0.9
0,10,4082304.0,4375000.0,2.9466443390196915,matrices/10_random_adj_mat_7.txt,0.9
0,10,4149804.0,3750000.0,2.999022605068809,matrices/10_random_adj_mat_8.txt,0.9
0,10,4095372.0,4375000.0,2.8281847163815015,matrices/10_random_adj_mat_9.txt,0.9
0,15,5021392.0,5000000.0,4.056576692169644,matrices/15_random_adj_mat_0.txt,0.9
0,15,5120016.0,5625000.0,3.644510806714875,matrices/15_random_adj_mat_1.txt,0.9
0,15,5001520.0,5000000.0,3.7760000978568913,matrices/15_random_adj_mat_2.txt,0.9
0,15,5070428.0,5000000.0,3.4819477746554095,matrices/15_random_adj_mat_3.txt,0.9
0,15,5107932.0,5000000.0,3.2809904928732356,matrices/15_random_adj_mat_4.txt,0.9
0,15,5081364.0,5000000.0,3.476484769794852,matrices/15_random_adj_mat_5.txt,0.9
0,15,5002908.0,5000000.0,3.2217386145794777,matrices/15_random_adj_mat_6.txt,0.9
0,15,5034444.0,5000000.0,3.3779599679863925,matrices/15_random_adj_mat_7.txt,0.9
0,15,4933360.0,5000000.0,3.0323858537811903,matrices/15_random_adj_mat_8.txt,0.9
0,15,5033472.0,5000000.0,3.601734860180043,matrices/15_random_adj_mat_9.txt,0.9
0,20,6136544.0,6250000.0,4.253280501310773,matrices/20_random_adj_mat_0.txt,0.9
0,20,6778560.0,6875000.0,5.081155761286146,matrices/20_random_adj_mat_1.txt,0.9
0,20,6412112.0,6250000.0,5.1077399084612525,matrices/20_random_adj_mat_2.txt,0.9
0,20,6061200.0,6250000.0,4.762951566169573,matrices/20_random_adj_mat_3.txt,0.9
0,20,6102868.0,6250000.0,4.711704902759243,matrices/20_random_adj_mat_4.txt,0.9
0,20,6175564.0,6250000.0,4.308624539669926,matrices/20_random_adj_mat_5.txt,0.9
0,20,6327676.0,6250000.0,4.940960821738467,matrices/20_random_adj_mat_6.txt,0.9
0,20,6271668.0,6250000.0,4.311930224663362,matrices/20_random_adj_mat_7.txt,0.9
0,20,6080324.0,6250000.0,5.433216360887153,matrices/20_random_adj_mat_8.txt,0.9
0,20,6077524.0,6250000.0,4.440186140594542,matrices/20_random_adj_mat_9.txt,0.9
0,25,7061488.0,6875000.0,4.953416041048205,matrices/25_random_adj_mat_0.txt,0.9
0,25,7086012.0,7500000.0,5.591907555447451,matrices/25_random_adj_mat_1.txt,0.9
0,25,7498824.0,7500000.0,5.047495770960357,matrices/25_random_adj_mat_2.txt,0.9
0,25,7203740.0,6875000.0,5.480735694080326,matrices/25_random_adj_mat_3.txt,0.9
0,25,7020380.0,7500000.0,5.853197635767009,matrices/25_random_adj_mat_4.txt,0.9
0,25,7153820.0,6875000.0,6.403511803926757,matrices/25_random_adj_mat_5.txt,0.9
0,25,8110572.0,7500000.0,4.88443451185533,matrices/25_random_adj_mat_6.txt,0.9
0,25,7125960.0,6875000.0,5.921336938844965,matrices/25_random_adj_mat_7.txt,0.9
0,25,7040244.0,6875000.0,5.8193228636109895,matrices/25_random_adj_mat_8.txt,0.9
0,25,7209056.0,6875000.0,5.001003458854977,matrices/25_random_adj_mat_9.txt,0.9
0,30,7996892.0,8125000.0,6.617893549707495,matrices/30_random_adj_mat_0.txt,0.9
0,30,8038872.0,8125000.0,6.338512782727011,matrices/30_random_adj_mat_1.txt,0.9
0,30,8036724.0,8125000.0,6.8006055164449535,matrices/30_random_adj_mat_2.txt,0.9
0,30,8042928.0,8125000.0,7.055196158628483,matrices/30_random_adj_mat_3.txt,0.9
0,30,8011892.0,8125000.0,6.60032567347285,matrices/30_random_adj_mat_4.txt,0.9
0,30,8005956.0,8125000.0,7.001960047778799,matrices/30_random_adj_mat_5.txt,0.9
0,30,7980788.0,8125000.0,6.010092833424278,matrices/30_random_adj_mat_6.txt,0.9
0,30,8019248.0,8125000.0,6.92911321083111,matrices/30_random_adj_mat_7.txt,0.9
0,30,7933588.0,7500000.0,7.051805508084458,matrices/30_random_adj_mat_8.txt,0.9
0,30,8005892.0,8125000.0,6.069419622519406,matrices/30_random_adj_mat_9.txt,0.9
0,30,8739332.0,8125000.0,7.1179978526414125,matrices/30_random_adj_mat_0.txt,0.9
0,30,8225456.0,8750000.0,6.442379785348676,matrices/30_random_adj_mat_1.txt,0.9
0,30,7863552.0,7500000.0,6.7786779395151715,matrices/30_random_adj_mat_2.txt,0.9
0,30,7862436.0,8125000.0,6.8330770202047075,matrices/30_random_adj_mat_3.txt,0.9
0,30,7923024.0,8125000.0,6.67531171952636,matrices/30_random_adj_mat_4.txt,0.9
0,30,8443248.0,8125000.0,7.053652136682149,matrices/30_random_adj_mat_5.txt,0.9
0,30,7877392.0,8125000.0,6.104582832347729,matrices/30_random_adj_mat_6.txt,0.9
0,30,7915380.0,8125000.0,6.494355308091419,matrices/30_random_adj_mat_7.txt,0.9
0,30,7880704.0,7500000.0,7.034018915894876,matrices/30_random_adj_mat_8.txt,0.9
0,30,7895600.0,7500000.0,6.259057881511899,matrices/30_random_adj_mat_9.txt,0.9
0,40,9977664.0,10000000.0,9.157852160999951,matrices/40_random_adj_mat_0.txt,0.9
0,40,9929088.0,10000000.0,8.385049671953636,matrices/40_random_adj_mat_1.txt,0.9
0,40,10076144.0,10625000.0,8.721793537211736,matrices/40_random_adj_mat_2.txt,0.9
0,40,10074732.0,10000000.0,8.760302299430794,matrices/40_random_adj_mat_3.txt,0.9
0,40,9939260.0,10000000.0,8.571885353169055,matrices/40_random_adj_mat_4.txt,0.9
0,40,10024388.0,10000000.0,8.900528952687788,matrices/40_random_adj_mat_5.txt,0.9
0,40,10044696.0,10000000.0,7.936678938681634,matrices/40_random_adj_mat_6.txt,0.9
0,40,10012628.0,10000000.0,8.602138026369664,matrices/40_random_adj_mat_7.txt,0.9
0,40,9977048.0,10000000.0,8.636985224554266,matrices/40_random_adj_mat_8.txt,0.9
0,40,10078644.0,10625000.0,9.22544232480908,matrices/40_random_adj_mat_9.txt,0.9
0,50,12506188.0,12500000.0,10.862689613142162,matrices/50_random_adj_mat_0.txt,0.9
0,50,11982184.0,11875000.0,10.64334976991737,matrices/50_random_adj_mat_1.txt,0.9
0,50,11915356.0,11875000.0,10.288202468099414,matrices/50_random_adj_mat_2.txt,0.9
0,50,11925316.0,11875000.0,10.281728849431643,matrices/50_random_adj_mat_3.txt,0.9
0,50,11924164.0,11875000.0,11.03108840329082,matrices/50_random_adj_mat_4.txt,0.9
0,50,11962628.0,11875000.0,11.227424429077857,matrices/50_random_adj_mat_5.txt,0.9
0,50,12050944.0,11875000.0,11.303718121935558,matrices/50_random_adj_mat_6.txt,0.9
0,50,11993928.0,11875000.0,10.812215550353738,matrices/50_random_adj_mat_7.txt,0.9
0,50,12045180.0,12500000.0,10.488025763294983,matrices/50_random_adj_mat_8.txt,0.9
0,50,11991048.0,11875000.0,10.162131872208029,matrices/50_random_adj_mat_9.txt,0.9
