,n,avg_real,avg_cpu,med_cost,matrix,initialTemperature
0,9,4027700.0,3750000.0,2.9492550205893227,matrices/9_random_adj_mat_6.txt,10
0,9,3929500.0,4375000.0,3.495731383744362,matrices/9_random_adj_mat_7.txt,10
0,9,3894176.0,3750000.0,2.9550487426784366,matrices/9_random_adj_mat_8.txt,10
0,9,4109148.0,4375000.0,2.250907469307563,matrices/9_random_adj_mat_9.txt,10
0,10,4164756.0,4375000.0,2.571457887664879,matrices/10_random_adj_mat_0.txt,10
0,10,4183876.0,3750000.0,3.1045421348646327,matrices/10_random_adj_mat_1.txt,10
0,10,5030856.0,5000000.0,3.5483145893883536,matrices/10_random_adj_mat_2.txt,10
0,10,4435728.0,4375000.0,3.3691865559886467,matrices/10_random_adj_mat_3.txt,10
0,10,4157316.0,3750000.0,3.3023824377592605,matrices/10_random_adj_mat_4.txt,10
0,10,4122908.0,3750000.0,2.3340510289117335,matrices/10_random_adj_mat_5.txt,10
0,10,4184500.0,4375000.0,2.918140012169385,matrices/10_random_adj_mat_6.txt,10
0,10,4139128.0,4375000.0,2.904477671775596,matrices/10_random_adj_mat_7.txt,10
0,10,4139108.0,3750000.0,3.0006191859583344,matrices/10_random_adj_mat_8.txt,10
0,10,4108820.0,4375000.0,2.828184716381501,matrices/10_random_adj_mat_9.txt,10
0,15,5026428.0,5000000.0,3.849251051546058,matrices/15_random_adj_mat_0.txt,10
0,15,5065808.0,5000000.0,3.699835454076995,matrices/15_random_adj_mat_1.txt,10
0,15,5028276.0,5000000.0,3.654554607813653,matrices/15_random_adj_mat_2.txt,10
0,15,5089800.0,5000000.0,3.5176342027172955,matrices/15_random_adj_mat_3.txt,10
0,15,5101472.0,5000000.0,3.3499956755018356,matrices/15_random_adj_mat_4.txt,10
0,15,5075672.0,5000000.0,3.1990507009150138,matrices/15_random_adj_mat_5.txt,10
0,15,5042356.0,5000000.0,3.1191068076690063,matrices/15_random_adj_mat_6.txt,10
0,15,5015096.0,5000000.0,3.3394368186111647,matrices/15_random_adj_mat_7.txt,10
0,15,4996744.0,5000000.0,3.0472509082271877,matrices/15_random_adj_mat_8.txt,10
0,15,5204812.0,5000000.0,3.5868572001441756,matrices/15_random_adj_mat_9.txt,10
0,20,6037036.0,6250000.0,4.42646459756009,matrices/20_random_adj_mat_0.txt,10
0,20,7190424.0,6875000.0,5.222568114940668,matrices/20_random_adj_mat_1.txt,10
0,20,6455084.0,6250000.0,5.25041879495161,matrices/20_random_adj_mat_2.txt,10
0,20,6087188.0,6250000.0,4.837990897695466,matrices/20_random_adj_mat_3.txt,10
0,20,6160108.0,6250000.0,4.6847849052139425,matrices/20_random_adj_mat_4.txt,10
0,20,6095584.0,6250000.0,4.316696892381612,matrices/20_random_adj_mat_5.txt,10
0,20,6067296.0,5625000.0,4.796629335183029,matrices/20_random_adj_mat_6.txt,10
0,20,6048836.0,5625000.0,4.3146112094709945,matrices/20_random_adj_mat_7.txt,10
0,20,6169408.0,6250000.0,5.3695215758684816,matrices/20_random_adj_mat_8.txt,10
0,20,6047720.0,6250000.0,4.550966082144063,matrices/20_random_adj_mat_9.txt,10
0,25,7039968.0,6875000.0,5.144120353563775,matrices/25_random_adj_mat_0.txt,10
0,25,6964952.0,7500000.0,5.537107052894678,matrices/25_random_adj_mat_1.txt,10
0,25,7003540.0,6875000.0,5.215163597398916,matrices/25_random_adj_mat_2.txt,10
0,25,7015504.0,6875000.0,5.745690697503767,matrices/25_random_adj_mat_3.txt,10
0,25,7074764.0,7500000.0,5.898235111458623,matrices/25_random_adj_mat_4.txt,10
0,25,7028544.0,6875000.0,5.958120240226087,matrices/25_random_adj_mat_5.txt,10
0,25,7006804.0,6875000.0,5.08988642149726,matrices/25_random_adj_mat_6.txt,10
0,25,7002416.0,7500000.0,5.879453670178304,matrices/25_random_adj_mat_7.txt,10
0,25,7007752.0,6875000.0,5.699738953012412,matrices/25_random_adj_mat_8.txt,10
0,25,7031968.0,6875000.0,5.093563307396354,matrices/25_random_adj_mat_9.txt,10
0,30,7981268.0,8125000.0,6.807080407234492,matrices/30_random_adj_mat_0.txt,10
0,30,7923724.0,8125000.0,6.576452331875273,matrices/30_random_adj_mat_1.txt,10
0,30,7914580.0,8125000.0,6.878664904632157,matrices/30_random_adj_mat_2.txt,10
0,30,7935724.0,7500000.0,6.813158400006964,matrices/30_random_adj_mat_3.txt,10
0,30,8093456.0,7500000.0,6.694629763013,matrices/30_random_adj_mat_4.txt,10
0,30,8250336.0,8125000.0,7.193527038116106,matrices/30_random_adj_mat_5.txt,10
0,30,8153164.0,8125000.0,6.438678292820093,matrices/30_random_adj_mat_6.txt,10
0,30,8015824.0,8125000.0,6.748023320264947,matrices/30_random_adj_mat_7.txt,10
0,30,7995304.0,8125000.0,6.9712053577686115,matrices/30_random_adj_mat_8.txt,10
0,30,7952812.0,8125000.0,6.368978699474354,matrices/30_random_adj_mat_9.txt,10
0,30,7992544.0,7500000.0,6.824910012070427,matrices/30_random_adj_mat_0.txt,10
0,30,8404080.0,8125000.0,6.678024327542796,matrices/30_random_adj_mat_1.txt,10
0,30,8157408.0,8125000.0,6.678693846793807,matrices/30_random_adj_mat_2.txt,10
0,30,7980404.0,7500000.0,7.040967704793545,matrices/30_random_adj_mat_3.txt,10
0,30,8066924.0,8125000.0,6.481772196533404,matrices/30_random_adj_mat_4.txt,10
0,30,8042736.0,8125000.0,6.988311034998423,matrices/30_random_adj_mat_5.txt,10
0,30,8353028.0,8750000.0,6.13258298737109,matrices/30_random_adj_mat_6.txt,10
0,30,8359664.0,8125000.0,6.647587841255138,matrices/30_random_adj_mat_7.txt,10
0,30,8074508.0,8125000.0,6.914571965369181,matrices/30_random_adj_mat_8.txt,10
0,30,8145928.0,8125000.0,6.1366155478066515,matrices/30_random_adj_mat_9.txt,10
0,40,10086660.0,10000000.0,9.291426179284967,matrices/40_random_adj_mat_0.txt,10
0,40,10042196.0,10625000.0,8.7479846107632,matrices/40_random_adj_mat_1.txt,10
0,40,10007968.0,10000000.0,8.890962532704881,matrices/40_random_adj_mat_2.txt,10
0,40,10127024.0,10000000.0,8.876076912917103,matrices/40_random_adj_mat_3.txt,10
0,40,10496560.0,10625000.0,8.577374392890446,matrices/40_random_adj_mat_4.txt,10
0,40,10241184.0,10000000.0,8.804774007707525,matrices/40_random_adj_mat_5.txt,10
0,40,10026152.0,10000000.0,7.950051697720371,matrices/40_random_adj_mat_6.txt,10
0,40,10381380.0,10000000.0,8.814321201727877,matrices/40_random_adj_mat_7.txt,10
0,40,10397660.0,10625000.0,8.855845529951466,matrices/40_random_adj_mat_8.txt,10
0,40,10051832.0,10000000.0,9.522067152650079,matrices/40_random_adj_mat_9.txt,10
0,50,12087220.0,12500000.0,11.012126390811105,matrices/50_random_adj_mat_0.txt,10
0,50,12019684.0,11875000.0,10.638800281240659,matrices/50_random_adj_mat_1.txt,10
0,50,12045340.0,11250000.0,10.636815417455361,matrices/50_random_adj_mat_2.txt,10
0,50,11938144.0,12500000.0,10.655223934574781,matrices/50_random_adj_mat_3.txt,10
0,50,11943748.0,11875000.0,11.162057950033558,matrices/50_random_adj_mat_4.txt,10
0,50,11948612.0,11875000.0,11.281324740542416,matrices/50_random_adj_mat_5.txt,10
0,50,12052172.0,11875000.0,11.356068384269633,matrices/50_random_adj_mat_6.txt,10
0,50,11947816.0,11250000.0,11.288854081498425,matrices/50_random_adj_mat_7.txt,10
0,50,13072156.0,13125000.0,10.46930765949917,matrices/50_random_adj_mat_8.txt,10
0,50,12007012.0,11875000.0,10.70006445678192,matrices/50_random_adj_mat_9.txt,10
0,5,3938856.0,3750000.0,2.249612736828632,matrices/5_random_adj_mat_0.txt,15
0,5,3256688.0,3125000.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt,15
0,5,3134584.0,3125000.0,2.092769076252572,matrices/5_random_adj_mat_2.txt,15
0,5,3115844.0,3125000.0,1.730408540073093,matrices/5_random_adj_mat_3.txt,15
0,5,3206312.0,3125000.0,1.8381227481602795,matrices/5_random_adj_mat_4.txt,15
0,5,3102644.0,3125000.0,2.907493662653474,matrices/5_random_adj_mat_5.txt,15
0,5,3140432.0,3125000.0,2.9076783169773255,matrices/5_random_adj_mat_6.txt,15
0,5,3186764.0,3125000.0,2.7273840284710706,matrices/5_random_adj_mat_7.txt,15
0,5,3128416.0,3125000.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt,15
0,5,3211260.0,3125000.0,2.616055718212318,matrices/5_random_adj_mat_9.txt,15
0,6,3320852.0,3125000.0,2.6603705791553893,matrices/6_random_adj_mat_0.txt,15
0,6,3335264.0,3750000.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt,15
0,6,3380376.0,3125000.0,2.582691013360782,matrices/6_random_adj_mat_2.txt,15
0,6,3343436.0,3750000.0,2.624479955310725,matrices/6_random_adj_mat_3.txt,15
0,6,3348788.0,3125000.0,2.204890873346207,matrices/6_random_adj_mat_4.txt,15
0,6,3396780.0,3750000.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt,15
0,6,3439780.0,3125000.0,1.754749692032551,matrices/6_random_adj_mat_6.txt,15
0,6,3323980.0,3750000.0,1.9668510853745373,matrices/6_random_adj_mat_7.txt,15
0,6,3409336.0,3125000.0,2.4785680059775688,matrices/6_random_adj_mat_8.txt,15
0,6,3575688.0,3750000.0,2.4426248321788395,matrices/6_random_adj_mat_9.txt,15
0,7,4149900.0,4375000.0,2.548515833666206,matrices/7_random_adj_mat_0.txt,15
0,7,3494804.0,3750000.0,2.1138150373113045,matrices/7_random_adj_mat_1.txt,15
0,7,3724988.0,3750000.0,2.7655386558697854,matrices/7_random_adj_mat_2.txt,15
0,7,3636932.0,3750000.0,2.846818037575111,matrices/7_random_adj_mat_3.txt,15
0,7,3824072.0,3750000.0,2.490845941532837,matrices/7_random_adj_mat_4.txt,15
0,7,3491904.0,3750000.0,2.623531780712397,matrices/7_random_adj_mat_5.txt,15
0,7,3471276.0,3125000.0,2.416266881171261,matrices/7_random_adj_mat_6.txt,15
0,7,3541112.0,3750000.0,2.9180776262345116,matrices/7_random_adj_mat_7.txt,15
0,7,3558872.0,3750000.0,2.3131457844957337,matrices/7_random_adj_mat_8.txt,15
0,7,3581876.0,3750000.0,1.9213979013365259,matrices/7_random_adj_mat_9.txt,15
0,8,3846912.0,3750000.0,2.180259654423906,matrices/8_random_adj_mat_0.txt,15
0,8,3718332.0,3750000.0,2.6618448708609623,matrices/8_random_adj_mat_1.txt,15
0,8,3830212.0,3750000.0,2.9221010888537022,matrices/8_random_adj_mat_2.txt,15
0,8,3942644.0,4375000.0,2.5554128855425193,matrices/8_random_adj_mat_3.txt,15
0,8,3687516.0,3125000.0,2.274150021034312,matrices/8_random_adj_mat_4.txt,15
0,8,3683604.0,3125000.0,2.5947795613832856,matrices/8_random_adj_mat_5.txt,15
0,8,3692480.0,3750000.0,2.716863450244099,matrices/8_random_adj_mat_6.txt,15
0,8,3632000.0,3125000.0,2.6741333665017577,matrices/8_random_adj_mat_7.txt,15
0,8,3664372.0,3750000.0,2.9245232677730297,matrices/8_random_adj_mat_8.txt,15
0,8,3725408.0,3750000.0,2.3974053238819217,matrices/8_random_adj_mat_9.txt,15
0,9,4438576.0,4375000.0,2.7966868560724234,matrices/9_random_adj_mat_0.txt,15
0,9,3900040.0,3750000.0,3.425061693053154,matrices/9_random_adj_mat_1.txt,15
0,9,3835188.0,3750000.0,3.0553963577880143,matrices/9_random_adj_mat_2.txt,15
0,9,3857660.0,3750000.0,2.510689880599555,matrices/9_random_adj_mat_3.txt,15
0,9,3914260.0,3750000.0,2.7811236700531246,matrices/9_random_adj_mat_4.txt,15
0,9,3856128.0,3750000.0,2.7521731319278953,matrices/9_random_adj_mat_5.txt,15
0,9,3858868.0,3750000.0,2.8945244142259132,matrices/9_random_adj_mat_6.txt,15
0,9,3872860.0,4375000.0,3.495731383744362,matrices/9_random_adj_mat_7.txt,15
0,9,3846804.0,3750000.0,2.955048742678437,matrices/9_random_adj_mat_8.txt,15
0,9,3894760.0,3750000.0,2.277175364426155,matrices/9_random_adj_mat_9.txt,15
0,10,4093404.0,4375000.0,2.697447596567208,matrices/10_random_adj_mat_0.txt,15
0,10,4056324.0,4375000.0,3.104542134864633,matrices/10_random_adj_mat_1.txt,15
0,10,4074784.0,3750000.0,3.359837310139135,matrices/10_random_adj_mat_2.txt,15
0,10,4094392.0,4375000.0,3.3880028387297516,matrices/10_random_adj_mat_3.txt,15
0,10,4071540.0,3750000.0,3.3181932222255988,matrices/10_random_adj_mat_4.txt,15
0,10,4118284.0,4375000.0,2.3833914675762835,matrices/10_random_adj_mat_5.txt,15
0,10,4132100.0,4375000.0,2.918140012169385,matrices/10_random_adj_mat_6.txt,15
0,10,4062200.0,3750000.0,2.904477671775596,matrices/10_random_adj_mat_7.txt,15
0,10,4051008.0,4375000.0,3.1180689584896233,matrices/10_random_adj_mat_8.txt,15
0,10,4118820.0,4375000.0,2.8951693686036806,matrices/10_random_adj_mat_9.txt,15
0,15,4933460.0,5000000.0,3.943993329663523,matrices/15_random_adj_mat_0.txt,15
0,15,4990328.0,5000000.0,3.6654587321495837,matrices/15_random_adj_mat_1.txt,15
0,15,4911520.0,5000000.0,3.7907995984209717,matrices/15_random_adj_mat_2.txt,15
0,15,5007364.0,5000000.0,3.4599491422629147,matrices/15_random_adj_mat_3.txt,15
0,15,4988852.0,5000000.0,3.402467457126937,matrices/15_random_adj_mat_4.txt,15
0,15,4929220.0,5000000.0,3.366454864618286,matrices/15_random_adj_mat_5.txt,15
0,15,4917956.0,5000000.0,3.1277564369894892,matrices/15_random_adj_mat_6.txt,15
0,15,4966124.0,5000000.0,3.3733458494052395,matrices/15_random_adj_mat_7.txt,15
0,15,4971836.0,5000000.0,3.1305404522510405,matrices/15_random_adj_mat_8.txt,15
0,15,4897888.0,5000000.0,3.573851657169002,matrices/15_random_adj_mat_9.txt,15
0,20,5956932.0,5625000.0,4.37564923722633,matrices/20_random_adj_mat_0.txt,15
0,20,5978972.0,6250000.0,5.343864710032899,matrices/20_random_adj_mat_1.txt,15
0,20,6003356.0,6250000.0,5.270897728735227,matrices/20_random_adj_mat_2.txt,15
0,20,5952916.0,5625000.0,4.941338115063388,matrices/20_random_adj_mat_3.txt,15
0,20,6461688.0,6875000.0,4.55137060241719,matrices/20_random_adj_mat_4.txt,15
0,20,5954980.0,5000000.0,4.349143784131492,matrices/20_random_adj_mat_5.txt,15
0,20,6044176.0,5625000.0,4.657111820202061,matrices/20_random_adj_mat_6.txt,15
0,20,5960596.0,6250000.0,4.247364593147707,matrices/20_random_adj_mat_7.txt,15
0,20,5994104.0,5625000.0,5.357604506609065,matrices/20_random_adj_mat_8.txt,15
0,20,5944540.0,5625000.0,4.4760710236954155,matrices/20_random_adj_mat_9.txt,15
0,25,7046512.0,6875000.0,5.109981532677718,matrices/25_random_adj_mat_0.txt,15
0,25,6935136.0,6875000.0,5.662088807111356,matrices/25_random_adj_mat_1.txt,15
0,25,6951692.0,6875000.0,5.227494457899461,matrices/25_random_adj_mat_2.txt,15
0,25,6972348.0,6875000.0,5.292378088484429,matrices/25_random_adj_mat_3.txt,15
0,25,6962576.0,6250000.0,5.831395865643857,matrices/25_random_adj_mat_4.txt,15
0,25,6951124.0,6875000.0,6.018434488236032,matrices/25_random_adj_mat_5.txt,15
0,25,6895712.0,6875000.0,5.095747438449089,matrices/25_random_adj_mat_6.txt,15
0,25,6962452.0,6875000.0,5.99274886543412,matrices/25_random_adj_mat_7.txt,15
0,25,6925160.0,6875000.0,5.559817357455722,matrices/25_random_adj_mat_8.txt,15
0,25,6909132.0,6875000.0,5.2845274590113664,matrices/25_random_adj_mat_9.txt,15
0,30,7983420.0,8125000.0,7.051294312344714,matrices/30_random_adj_mat_0.txt,15
0,30,9048896.0,8750000.0,6.813887076254883,matrices/30_random_adj_mat_1.txt,15
0,30,8050088.0,8125000.0,6.917933193738382,matrices/30_random_adj_mat_2.txt,15
0,30,7999184.0,8125000.0,6.804703633411386,matrices/30_random_adj_mat_3.txt,15
0,30,7984060.0,8125000.0,6.69184111044896,matrices/30_random_adj_mat_4.txt,15
0,30,8019660.0,8125000.0,7.23684278626172,matrices/30_random_adj_mat_5.txt,15
0,30,7943332.0,7500000.0,6.28616561655981,matrices/30_random_adj_mat_6.txt,15
0,30,7977984.0,7500000.0,6.678620551799794,matrices/30_random_adj_mat_7.txt,15
0,30,7974652.0,8125000.0,7.026791825118079,matrices/30_random_adj_mat_8.txt,15
0,30,7928992.0,8125000.0,6.479970397762137,matrices/30_random_adj_mat_9.txt,15
0,30,7947520.0,8125000.0,6.430038667181232,matrices/30_random_adj_mat_0.txt,15
0,30,7965152.0,8125000.0,6.502803565362842,matrices/30_random_adj_mat_1.txt,15
0,30,9062824.0,8750000.0,7.037502467841315,matrices/30_random_adj_mat_2.txt,15
0,30,8220664.0,8125000.0,6.788022865083591,matrices/30_random_adj_mat_3.txt,15
0,30,7998384.0,7500000.0,6.337700464923166,matrices/30_random_adj_mat_4.txt,15
0,30,8056896.0,8125000.0,7.405909608339019,matrices/30_random_adj_mat_5.txt,15
0,30,7996844.0,8125000.0,6.442577260176516,matrices/30_random_adj_mat_6.txt,15
0,30,8239700.0,8125000.0,6.851971432490261,matrices/30_random_adj_mat_7.txt,15
0,30,8005252.0,7500000.0,7.09206782379161,matrices/30_random_adj_mat_8.txt,15
0,30,7910604.0,7500000.0,6.414507274379579,matrices/30_random_adj_mat_9.txt,15
0,40,10083548.0,9375000.0,9.129375392111893,matrices/40_random_adj_mat_0.txt,15
0,40,10057960.0,10000000.0,8.938530503314665,matrices/40_random_adj_mat_1.txt,15
0,40,10078976.0,10000000.0,8.856299382505908,matrices/40_random_adj_mat_2.txt,15
0,40,11256348.0,10625000.0,8.995716886184002,matrices/40_random_adj_mat_3.txt,15
0,40,10051800.0,10000000.0,8.749828023503033,matrices/40_random_adj_mat_4.txt,15
0,40,10021212.0,10000000.0,8.767567507202894,matrices/40_random_adj_mat_5.txt,15
0,40,9952452.0,9375000.0,7.896814690722096,matrices/40_random_adj_mat_6.txt,15
0,40,10046112.0,10000000.0,8.454735859709581,matrices/40_random_adj_mat_7.txt,15
0,40,9969772.0,10000000.0,9.104372012440606,matrices/40_random_adj_mat_8.txt,15
0,40,9986556.0,10000000.0,9.495767210315766,matrices/40_random_adj_mat_9.txt,15
0,50,11941224.0,11875000.0,11.338322488225586,matrices/50_random_adj_mat_0.txt,15
0,50,11920604.0,11875000.0,10.785188338467472,matrices/50_random_adj_mat_1.txt,15
0,50,11937480.0,11250000.0,10.430839742860863,matrices/50_random_adj_mat_2.txt,15
0,50,11869812.0,11875000.0,10.37336128102758,matrices/50_random_adj_mat_3.txt,15
0,50,11874008.0,12500000.0,11.13000809310353,matrices/50_random_adj_mat_4.txt,15
0,50,11972280.0,11875000.0,11.01381229125321,matrices/50_random_adj_mat_5.txt,15
0,50,11952564.0,11875000.0,11.086585705509922,matrices/50_random_adj_mat_6.txt,15
0,50,12032348.0,11875000.0,11.330841037331444,matrices/50_random_adj_mat_7.txt,15
0,50,12002016.0,12500000.0,10.47761441136288,matrices/50_random_adj_mat_8.txt,15
0,50,11900268.0,11875000.0,10.574155498954234,matrices/50_random_adj_mat_9.txt,15
0,5,3300764.0,3750000.0,2.2496127368286323,matrices/5_random_adj_mat_0.txt,20
0,5,3759992.0,3125000.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt,20
0,5,3181064.0,3125000.0,2.092769076252572,matrices/5_random_adj_mat_2.txt,20
0,5,3203136.0,3125000.0,1.7304085400730933,matrices/5_random_adj_mat_3.txt,20
0,5,3172912.0,3125000.0,1.8381227481602795,matrices/5_random_adj_mat_4.txt,20
0,5,3154524.0,3125000.0,2.907493662653474,matrices/5_random_adj_mat_5.txt,20
0,5,3320156.0,3125000.0,2.9076783169773255,matrices/5_random_adj_mat_6.txt,20
0,5,3685176.0,3750000.0,2.7273840284710706,matrices/5_random_adj_mat_7.txt,20
0,5,3672932.0,3750000.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt,20
0,5,4519760.0,3750000.0,2.616055718212318,matrices/5_random_adj_mat_9.txt,20
0,6,4126496.0,4375000.0,2.6603705791553893,matrices/6_random_adj_mat_0.txt,20
0,6,3422444.0,3750000.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt,20
0,6,3412604.0,3125000.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt,20
0,6,3306712.0,3750000.0,2.624479955310725,matrices/6_random_adj_mat_3.txt,20
0,6,3456960.0,3125000.0,2.204890873346207,matrices/6_random_adj_mat_4.txt,20
0,6,3381660.0,3750000.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt,20
0,6,3324776.0,3125000.0,1.754749692032551,matrices/6_random_adj_mat_6.txt,20
0,6,5145636.0,5000000.0,1.9668510853745373,matrices/6_random_adj_mat_7.txt,20
0,6,3346732.0,3125000.0,2.4785680059775688,matrices/6_random_adj_mat_8.txt,20
0,6,3955292.0,3750000.0,2.4426248321788395,matrices/6_random_adj_mat_9.txt,20
0,7,3520520.0,3750000.0,2.548515833666206,matrices/7_random_adj_mat_0.txt,20
0,7,3535032.0,3750000.0,2.116073358798554,matrices/7_random_adj_mat_1.txt,20
0,7,3464312.0,3750000.0,2.7771400005916296,matrices/7_random_adj_mat_2.txt,20
0,7,3479272.0,3125000.0,2.846818037575111,matrices/7_random_adj_mat_3.txt,20
0,7,3506972.0,3750000.0,2.490845941532837,matrices/7_random_adj_mat_4.txt,20
0,7,3497692.0,3750000.0,2.572356446914053,matrices/7_random_adj_mat_5.txt,20
0,7,3486596.0,3125000.0,2.3993175115964593,matrices/7_random_adj_mat_6.txt,20
0,7,3456484.0,3750000.0,2.8691626616349586,matrices/7_random_adj_mat_7.txt,20
0,7,3437512.0,3750000.0,2.4479612710315317,matrices/7_random_adj_mat_8.txt,20
0,7,3790148.0,3750000.0,1.9213979013365259,matrices/7_random_adj_mat_9.txt,20
0,8,3681904.0,3750000.0,2.180259654423906,matrices/8_random_adj_mat_0.txt,20
0,8,3654032.0,3750000.0,2.6618448708609623,matrices/8_random_adj_mat_1.txt,20
0,8,3635008.0,3750000.0,2.9221010888537022,matrices/8_random_adj_mat_2.txt,20
0,8,3671192.0,3750000.0,2.555412885542519,matrices/8_random_adj_mat_3.txt,20
0,8,3720672.0,3750000.0,2.27918759952939,matrices/8_random_adj_mat_4.txt,20
0,8,3610836.0,3125000.0,2.6414412178753333,matrices/8_random_adj_mat_5.txt,20
0,8,3693868.0,3125000.0,2.7168634502441,matrices/8_random_adj_mat_6.txt,20
0,8,3660588.0,3125000.0,2.6741333665017573,matrices/8_random_adj_mat_7.txt,20
0,8,3652160.0,3750000.0,2.949595825314527,matrices/8_random_adj_mat_8.txt,20
0,8,3608688.0,3750000.0,2.3974053238819217,matrices/8_random_adj_mat_9.txt,20
0,9,3869816.0,4375000.0,2.7966868560724234,matrices/9_random_adj_mat_0.txt,20
0,9,3834636.0,3750000.0,3.425061693053154,matrices/9_random_adj_mat_1.txt,20
0,9,3838032.0,3750000.0,2.9762434929458994,matrices/9_random_adj_mat_2.txt,20
0,9,3836412.0,3750000.0,2.519709584167453,matrices/9_random_adj_mat_3.txt,20
0,9,4214656.0,4375000.0,2.7893679908191227,matrices/9_random_adj_mat_4.txt,20
0,9,3865244.0,3750000.0,2.7701374861191868,matrices/9_random_adj_mat_5.txt,20
0,9,3892736.0,4375000.0,2.894524414225913,matrices/9_random_adj_mat_6.txt,20
0,9,3855804.0,3750000.0,3.461015321445684,matrices/9_random_adj_mat_7.txt,20
0,9,3863056.0,3750000.0,3.049117158944494,matrices/9_random_adj_mat_8.txt,20
0,9,3891508.0,4375000.0,2.296925898551258,matrices/9_random_adj_mat_9.txt,20
0,10,4302604.0,4375000.0,2.564648649337375,matrices/10_random_adj_mat_0.txt,20
0,10,4177524.0,3750000.0,3.0353818349113464,matrices/10_random_adj_mat_1.txt,20
0,10,4305820.0,4375000.0,3.3598373101391346,matrices/10_random_adj_mat_2.txt,20
0,10,4379936.0,4375000.0,3.3705501414637884,matrices/10_random_adj_mat_3.txt,20
0,10,4273892.0,3750000.0,3.383196920204624,matrices/10_random_adj_mat_4.txt,20
0,10,4098492.0,4375000.0,2.334051028911734,matrices/10_random_adj_mat_5.txt,20
0,10,4073480.0,4375000.0,2.891455952163395,matrices/10_random_adj_mat_6.txt,20
0,10,4239756.0,4375000.0,2.9044776717755965,matrices/10_random_adj_mat_7.txt,20
0,10,4159216.0,3750000.0,2.999022605068809,matrices/10_random_adj_mat_8.txt,20
0,10,4169480.0,4375000.0,2.89516936860368,matrices/10_random_adj_mat_9.txt,20
0,15,4980840.0,5000000.0,3.9946069220552087,matrices/15_random_adj_mat_0.txt,20
0,15,4954168.0,5000000.0,3.607879736091141,matrices/15_random_adj_mat_1.txt,20
0,15,4946288.0,4375000.0,3.7364318687300746,matrices/15_random_adj_mat_2.txt,20
0,15,5022880.0,5000000.0,3.4541435579390374,matrices/15_random_adj_mat_3.txt,20
0,15,5102596.0,5625000.0,3.407034065143174,matrices/15_random_adj_mat_4.txt,20
0,15,5011192.0,5000000.0,3.3057232343316683,matrices/15_random_adj_mat_5.txt,20
0,15,5047440.0,5000000.0,3.1742294003204012,matrices/15_random_adj_mat_6.txt,20
0,15,4987552.0,5000000.0,3.3733458494052395,matrices/15_random_adj_mat_7.txt,20
0,15,5601576.0,5625000.0,3.2022635994892,matrices/15_random_adj_mat_8.txt,20
0,15,4947380.0,5000000.0,3.6040202167373803,matrices/15_random_adj_mat_9.txt,20
0,20,6031564.0,6250000.0,4.31914961306581,matrices/20_random_adj_mat_0.txt,20
0,20,6090992.0,6250000.0,5.266152428371369,matrices/20_random_adj_mat_1.txt,20
0,20,6157184.0,6250000.0,5.251402536345689,matrices/20_random_adj_mat_2.txt,20
0,20,7211476.0,6875000.0,4.873383671308785,matrices/20_random_adj_mat_3.txt,20
0,20,6184300.0,6250000.0,4.606836578710631,matrices/20_random_adj_mat_4.txt,20
0,20,6049712.0,6250000.0,4.324886271675765,matrices/20_random_adj_mat_5.txt,20
0,20,6011908.0,6250000.0,5.00307972678608,matrices/20_random_adj_mat_6.txt,20
0,20,6043044.0,5625000.0,4.196144839083938,matrices/20_random_adj_mat_7.txt,20
0,20,6174228.0,5625000.0,5.35299572883551,matrices/20_random_adj_mat_8.txt,20
0,20,6133776.0,5625000.0,4.554855487886767,matrices/20_random_adj_mat_9.txt,20
0,25,7094244.0,7500000.0,5.347688067346116,matrices/25_random_adj_mat_0.txt,20
0,25,7094096.0,6875000.0,5.8342860413154956,matrices/25_random_adj_mat_1.txt,20
0,25,7049248.0,7500000.0,5.348940184349214,matrices/25_random_adj_mat_2.txt,20
0,25,7046692.0,6875000.0,5.430891342324071,matrices/25_random_adj_mat_3.txt,20
0,25,6971448.0,6875000.0,5.711348991638805,matrices/25_random_adj_mat_4.txt,20
0,25,7033092.0,7500000.0,6.058909275823646,matrices/25_random_adj_mat_5.txt,20
0,25,7039132.0,6875000.0,4.865250605926128,matrices/25_random_adj_mat_6.txt,20
0,25,8647776.0,7500000.0,5.886559783361878,matrices/25_random_adj_mat_7.txt,20
0,25,7121908.0,7500000.0,5.722789452948101,matrices/25_random_adj_mat_8.txt,20
0,25,7064808.0,6875000.0,5.3643964187698225,matrices/25_random_adj_mat_9.txt,20
0,30,8070300.0,8125000.0,6.8615960051497185,matrices/30_random_adj_mat_0.txt,20
0,30,8014032.0,8125000.0,6.582762178697248,matrices/30_random_adj_mat_1.txt,20
0,30,7974128.0,7500000.0,7.038910435422701,matrices/30_random_adj_mat_2.txt,20
0,30,7991996.0,7500000.0,7.164585164046931,matrices/30_random_adj_mat_3.txt,20
