,n,avg_real,avg_cpu,med_cost,matrix,mutation_chance
0,8,14394260.0,14375000.0,2.617022360072963,matrices/8_random_adj_mat_1.txt,0.08
0,8,14285076.0,14375000.0,2.922101088853702,matrices/8_random_adj_mat_2.txt,0.08
0,8,14435288.0,14375000.0,2.5500304966934046,matrices/8_random_adj_mat_3.txt,0.08
0,8,14265484.0,14375000.0,2.259541309300535,matrices/8_random_adj_mat_4.txt,0.08
0,8,14207796.0,14375000.0,2.5947795613832856,matrices/8_random_adj_mat_5.txt,0.08
0,8,14377964.0,14375000.0,2.6801242091455992,matrices/8_random_adj_mat_6.txt,0.08
0,8,14381968.0,14375000.0,2.653053185766895,matrices/8_random_adj_mat_7.txt,0.08
0,8,14318552.0,14375000.0,2.9245232677730293,matrices/8_random_adj_mat_8.txt,0.08
0,8,14387468.0,14375000.0,2.3974053238819213,matrices/8_random_adj_mat_9.txt,0.08
0,9,17116420.0,16875000.0,2.761946756155129,matrices/9_random_adj_mat_0.txt,0.08
0,9,16945500.0,16875000.0,3.4250616930531534,matrices/9_random_adj_mat_1.txt,0.08
0,9,17048756.0,16250000.0,2.9762434929458994,matrices/9_random_adj_mat_2.txt,0.08
0,9,17221440.0,16875000.0,2.4796224566556866,matrices/9_random_adj_mat_3.txt,0.08
0,9,17197344.0,17500000.0,2.7487899806456584,matrices/9_random_adj_mat_4.txt,0.08
0,9,17099492.0,16875000.0,2.7163262667987818,matrices/9_random_adj_mat_5.txt,0.08
0,9,16926964.0,16875000.0,2.9718895923113227,matrices/9_random_adj_mat_6.txt,0.08
0,9,17268480.0,16875000.0,3.4309257711030487,matrices/9_random_adj_mat_7.txt,0.08
0,9,17176164.0,17500000.0,2.9485998664242383,matrices/9_random_adj_mat_8.txt,0.08
0,9,17083936.0,16875000.0,2.250907469307563,matrices/9_random_adj_mat_9.txt,0.08
0,10,20056816.0,20000000.0,2.4264022434978916,matrices/10_random_adj_mat_0.txt,0.08
0,10,20005864.0,20000000.0,2.970647263806921,matrices/10_random_adj_mat_1.txt,0.08
0,10,20370360.0,20625000.0,3.3513203310009425,matrices/10_random_adj_mat_2.txt,0.08
0,10,19982560.0,20000000.0,3.3224659291711216,matrices/10_random_adj_mat_3.txt,0.08
0,10,19882872.0,19375000.0,3.2268629179918995,matrices/10_random_adj_mat_4.txt,0.08
0,10,20025476.0,20000000.0,2.334051028911734,matrices/10_random_adj_mat_5.txt,0.08
0,10,20085968.0,20000000.0,2.8527480232166775,matrices/10_random_adj_mat_6.txt,0.08
0,10,19914288.0,19375000.0,2.8362240587991137,matrices/10_random_adj_mat_7.txt,0.08
0,10,20227496.0,19375000.0,2.9922735580489244,matrices/10_random_adj_mat_8.txt,0.08
0,10,20304320.0,20000000.0,2.828184716381501,matrices/10_random_adj_mat_9.txt,0.08
0,15,39046404.0,38750000.0,4.167047952328916,matrices/15_random_adj_mat_0.txt,0.08
0,15,40232836.0,40625000.0,3.6767335193880566,matrices/15_random_adj_mat_1.txt,0.08
0,15,38750932.0,38125000.0,3.865051691184842,matrices/15_random_adj_mat_2.txt,0.08
0,15,38944456.0,38750000.0,3.5533556158718076,matrices/15_random_adj_mat_3.txt,0.08
0,15,39253004.0,39375000.0,3.638595068256947,matrices/15_random_adj_mat_4.txt,0.08
0,15,39129796.0,39375000.0,3.3339351122047973,matrices/15_random_adj_mat_5.txt,0.08
0,15,39079256.0,38125000.0,3.2657772455372354,matrices/15_random_adj_mat_6.txt,0.08
0,15,39498188.0,40000000.0,3.393486808330643,matrices/15_random_adj_mat_7.txt,0.08
0,15,39222340.0,39375000.0,3.4030565489921543,matrices/15_random_adj_mat_8.txt,0.08
0,15,39422776.0,39375000.0,3.7705917483092266,matrices/15_random_adj_mat_9.txt,0.08
0,20,66024744.0,65625000.0,4.821618485454082,matrices/20_random_adj_mat_0.txt,0.08
0,20,65988544.0,65625000.0,5.839666172505087,matrices/20_random_adj_mat_1.txt,0.08
0,20,65526412.0,65000000.0,5.513943374799209,matrices/20_random_adj_mat_2.txt,0.08
0,20,65661840.0,65000000.0,5.415473133043245,matrices/20_random_adj_mat_3.txt,0.08
0,20,65120400.0,65625000.0,5.081849305505129,matrices/20_random_adj_mat_4.txt,0.08
0,20,65411400.0,65000000.0,4.607107750139476,matrices/20_random_adj_mat_5.txt,0.08
0,20,65753792.0,65625000.0,5.258997849220819,matrices/20_random_adj_mat_6.txt,0.08
0,20,65538988.0,65625000.0,4.561324050609686,matrices/20_random_adj_mat_7.txt,0.08
0,20,65650172.0,65625000.0,6.1377674560149815,matrices/20_random_adj_mat_8.txt,0.08
0,20,66140580.0,66250000.0,4.921733081282987,matrices/20_random_adj_mat_9.txt,0.08
0,25,100633144.0,100625000.0,6.027132772923704,matrices/25_random_adj_mat_0.txt,0.08
0,25,100610104.0,100000000.0,6.613536952201778,matrices/25_random_adj_mat_1.txt,0.08
0,25,99635356.0,99375000.0,6.155398305095407,matrices/25_random_adj_mat_2.txt,0.08
0,25,100317216.0,99375000.0,6.40782365893444,matrices/25_random_adj_mat_3.txt,0.08
0,25,100294344.0,100625000.0,6.4993229270372685,matrices/25_random_adj_mat_4.txt,0.08
0,25,100762844.0,100000000.0,7.329875568745477,matrices/25_random_adj_mat_5.txt,0.08
0,25,100580100.0,100625000.0,5.936220383009477,matrices/25_random_adj_mat_6.txt,0.08
0,25,100217424.0,100000000.0,7.191427760250791,matrices/25_random_adj_mat_7.txt,0.08
0,25,99935408.0,100000000.0,6.923946672527774,matrices/25_random_adj_mat_8.txt,0.08
0,25,99599812.0,99375000.0,6.002852556720606,matrices/25_random_adj_mat_9.txt,0.08
0,30,143602916.0,143750000.0,9.367552612864355,matrices/30_random_adj_mat_0.txt,0.08
0,30,143587012.0,143125000.0,8.491664894883767,matrices/30_random_adj_mat_1.txt,0.08
0,30,143446080.0,143125000.0,8.987609109923143,matrices/30_random_adj_mat_2.txt,0.08
0,30,144069768.0,143750000.0,9.053622610299564,matrices/30_random_adj_mat_3.txt,0.08
0,30,144182080.0,144375000.0,8.649292187132918,matrices/30_random_adj_mat_4.txt,0.08
0,30,145286888.0,145000000.0,9.575422299384545,matrices/30_random_adj_mat_5.txt,0.08
0,30,143774544.0,143750000.0,8.496603684766276,matrices/30_random_adj_mat_6.txt,0.08
0,30,144147708.0,143750000.0,8.951805721704114,matrices/30_random_adj_mat_7.txt,0.08
0,30,144753300.0,145000000.0,8.776914511384135,matrices/30_random_adj_mat_8.txt,0.08
0,30,144501872.0,143125000.0,8.078812924429544,matrices/30_random_adj_mat_9.txt,0.08
0,30,144489720.0,143750000.0,9.11795708628726,matrices/30_random_adj_mat_0.txt,0.08
0,30,145160672.0,145000000.0,8.381963497097594,matrices/30_random_adj_mat_1.txt,0.08
0,30,144329120.0,144375000.0,8.951289672126899,matrices/30_random_adj_mat_2.txt,0.08
0,30,144578408.0,144375000.0,9.037333069884147,matrices/30_random_adj_mat_3.txt,0.08
0,30,145855168.0,144375000.0,8.836637448423138,matrices/30_random_adj_mat_4.txt,0.08
0,30,144081716.0,143750000.0,9.71154920986576,matrices/30_random_adj_mat_5.txt,0.08
0,30,143581148.0,143750000.0,8.308459111546833,matrices/30_random_adj_mat_6.txt,0.08
0,30,144906408.0,145000000.0,8.911595892613878,matrices/30_random_adj_mat_7.txt,0.08
0,30,143703964.0,143750000.0,9.027936698008228,matrices/30_random_adj_mat_8.txt,0.08
0,30,144232368.0,144375000.0,7.92548599987334,matrices/30_random_adj_mat_9.txt,0.08
0,40,262993452.0,262500000.0,14.35232894620853,matrices/40_random_adj_mat_0.txt,0.08
0,40,264847084.0,264375000.0,12.75696313951129,matrices/40_random_adj_mat_1.txt,0.08
0,40,262820664.0,261875000.0,13.307366839369147,matrices/40_random_adj_mat_2.txt,0.08
0,40,262716004.0,261875000.0,13.332868622122493,matrices/40_random_adj_mat_3.txt,0.08
0,40,262506700.0,262500000.0,12.100859215967162,matrices/40_random_adj_mat_4.txt,0.08
0,40,262319956.0,261875000.0,13.335940504688118,matrices/40_random_adj_mat_5.txt,0.08
0,40,264404628.0,264375000.0,11.925791381508148,matrices/40_random_adj_mat_6.txt,0.08
0,40,261999088.0,261250000.0,12.39934257766068,matrices/40_random_adj_mat_7.txt,0.08
0,40,263029496.0,262500000.0,13.287873080319747,matrices/40_random_adj_mat_8.txt,0.08
0,40,261859572.0,261875000.0,14.279001651144785,matrices/40_random_adj_mat_9.txt,0.08
0,50,430425608.0,430000000.0,18.34564526601957,matrices/50_random_adj_mat_0.txt,0.08
0,50,427798892.0,426875000.0,16.952537860354553,matrices/50_random_adj_mat_1.txt,0.08
0,50,429773972.0,429375000.0,16.415308613753513,matrices/50_random_adj_mat_2.txt,0.08
0,50,429722216.0,428125000.0,16.910215814776592,matrices/50_random_adj_mat_3.txt,0.08
0,50,429170648.0,428125000.0,17.92712768429879,matrices/50_random_adj_mat_4.txt,0.08
0,50,428418672.0,426875000.0,17.751704472727617,matrices/50_random_adj_mat_5.txt,0.08
0,50,431177436.0,429375000.0,18.13065534924284,matrices/50_random_adj_mat_6.txt,0.08
0,50,432739196.0,431875000.0,18.631265268765137,matrices/50_random_adj_mat_7.txt,0.08
0,50,428664900.0,428125000.0,17.366453819905573,matrices/50_random_adj_mat_8.txt,0.08
0,50,429894084.0,430000000.0,16.940385369482254,matrices/50_random_adj_mat_9.txt,0.08
0,5,8521732.0,8125000.0,2.249612736828632,matrices/5_random_adj_mat_0.txt,0.1
0,5,7853056.0,6875000.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt,0.1
0,5,7853824.0,8125000.0,2.092769076252572,matrices/5_random_adj_mat_2.txt,0.1
0,5,8135580.0,8125000.0,1.730408540073093,matrices/5_random_adj_mat_3.txt,0.1
0,5,7745172.0,7500000.0,1.8381227481602793,matrices/5_random_adj_mat_4.txt,0.1
0,5,7742492.0,7500000.0,2.907493662653474,matrices/5_random_adj_mat_5.txt,0.1
0,5,7768328.0,8125000.0,2.907678316977325,matrices/5_random_adj_mat_6.txt,0.1
0,5,7730828.0,7500000.0,2.72738402847107,matrices/5_random_adj_mat_7.txt,0.1
0,5,7719668.0,7500000.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt,0.1
0,5,7691788.0,8125000.0,2.616055718212318,matrices/5_random_adj_mat_9.txt,0.1
0,6,9828740.0,10000000.0,2.6549481998199593,matrices/6_random_adj_mat_0.txt,0.1
0,6,9724456.0,9375000.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt,0.1
0,6,9727820.0,10000000.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt,0.1
0,6,9769856.0,10000000.0,2.6244799553107248,matrices/6_random_adj_mat_3.txt,0.1
0,6,9645620.0,9375000.0,2.204890873346207,matrices/6_random_adj_mat_4.txt,0.1
0,6,9637300.0,10000000.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt,0.1
0,6,9770100.0,9375000.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt,0.1
0,6,9690284.0,9375000.0,1.9668510853745371,matrices/6_random_adj_mat_7.txt,0.1
0,6,9722088.0,10000000.0,2.4785680059775683,matrices/6_random_adj_mat_8.txt,0.1
0,6,9697320.0,9375000.0,2.442624832178839,matrices/6_random_adj_mat_9.txt,0.1
0,7,12076668.0,12500000.0,2.5485158336662055,matrices/7_random_adj_mat_0.txt,0.1
0,7,12020612.0,11875000.0,2.1133715738835726,matrices/7_random_adj_mat_1.txt,0.1
0,7,12157068.0,12500000.0,2.765538655869785,matrices/7_random_adj_mat_2.txt,0.1
0,7,12210336.0,11875000.0,2.846818037575111,matrices/7_random_adj_mat_3.txt,0.1
0,7,12134032.0,11875000.0,2.490845941532837,matrices/7_random_adj_mat_4.txt,0.1
0,7,12035560.0,11875000.0,2.5723564469140525,matrices/7_random_adj_mat_5.txt,0.1
0,7,12046164.0,11875000.0,2.399317511596459,matrices/7_random_adj_mat_6.txt,0.1
0,7,12704280.0,12500000.0,2.869162661634958,matrices/7_random_adj_mat_7.txt,0.1
0,7,12057688.0,11875000.0,2.3131457844957337,matrices/7_random_adj_mat_8.txt,0.1
0,7,12273052.0,12500000.0,1.9213979013365257,matrices/7_random_adj_mat_9.txt,0.1
0,8,14956736.0,15000000.0,2.1692532406726444,matrices/8_random_adj_mat_0.txt,0.1
0,8,14562740.0,15000000.0,2.617022360072963,matrices/8_random_adj_mat_1.txt,0.1
0,8,14452964.0,14375000.0,2.922101088853702,matrices/8_random_adj_mat_2.txt,0.1
0,8,14409936.0,14375000.0,2.5500304966934046,matrices/8_random_adj_mat_3.txt,0.1
0,8,14467936.0,14375000.0,2.259541309300535,matrices/8_random_adj_mat_4.txt,0.1
0,8,14557524.0,15000000.0,2.5947795613832856,matrices/8_random_adj_mat_5.txt,0.1
0,8,14684108.0,14375000.0,2.6801242091455992,matrices/8_random_adj_mat_6.txt,0.1
0,8,14498652.0,14375000.0,2.653053185766895,matrices/8_random_adj_mat_7.txt,0.1
0,8,14872388.0,13750000.0,2.9245232677730293,matrices/8_random_adj_mat_8.txt,0.1
0,8,14485000.0,15000000.0,2.3974053238819213,matrices/8_random_adj_mat_9.txt,0.1
0,9,17299420.0,16250000.0,2.761946756155129,matrices/9_random_adj_mat_0.txt,0.1
0,9,17629036.0,18125000.0,3.4250616930531534,matrices/9_random_adj_mat_1.txt,0.1
0,9,17719528.0,17500000.0,2.976243492945899,matrices/9_random_adj_mat_2.txt,0.1
0,9,17195464.0,17500000.0,2.4796224566556866,matrices/9_random_adj_mat_3.txt,0.1
0,9,17310176.0,17500000.0,2.748789980645658,matrices/9_random_adj_mat_4.txt,0.1
0,9,17713976.0,17500000.0,2.7163262667987818,matrices/9_random_adj_mat_5.txt,0.1
0,9,17399420.0,17500000.0,2.9718895923113227,matrices/9_random_adj_mat_6.txt,0.1
0,9,17729592.0,17500000.0,3.4309257711030487,matrices/9_random_adj_mat_7.txt,0.1
0,9,17268204.0,16875000.0,2.9485998664242383,matrices/9_random_adj_mat_8.txt,0.1
0,9,17659028.0,17500000.0,2.250907469307563,matrices/9_random_adj_mat_9.txt,0.1
0,10,20446408.0,20000000.0,2.4264022434978916,matrices/10_random_adj_mat_0.txt,0.1
0,10,20413876.0,20625000.0,2.9198479795047105,matrices/10_random_adj_mat_1.txt,0.1
0,10,20467092.0,20625000.0,3.3513203310009425,matrices/10_random_adj_mat_2.txt,0.1
0,10,20234496.0,20000000.0,3.3445258389475336,matrices/10_random_adj_mat_3.txt,0.1
0,10,20330408.0,20000000.0,3.2268629179918995,matrices/10_random_adj_mat_4.txt,0.1
0,10,20436456.0,20625000.0,2.334051028911734,matrices/10_random_adj_mat_5.txt,0.1
0,10,20306588.0,20000000.0,2.885788573977387,matrices/10_random_adj_mat_6.txt,0.1
0,10,20132908.0,20000000.0,2.8362240587991137,matrices/10_random_adj_mat_7.txt,0.1
0,10,20771808.0,20625000.0,2.983899143056186,matrices/10_random_adj_mat_8.txt,0.1
0,10,20199860.0,20000000.0,2.8281847163815015,matrices/10_random_adj_mat_9.txt,0.1
0,15,39612216.0,38125000.0,4.176957474509771,matrices/15_random_adj_mat_0.txt,0.1
0,15,39262188.0,39375000.0,3.657580560632217,matrices/15_random_adj_mat_1.txt,0.1
0,15,40101712.0,40000000.0,3.8305596392474723,matrices/15_random_adj_mat_2.txt,0.1
0,15,39619204.0,40000000.0,3.594637060831265,matrices/15_random_adj_mat_3.txt,0.1
0,15,39936144.0,39375000.0,3.577085721295548,matrices/15_random_adj_mat_4.txt,0.1
0,15,39444584.0,39375000.0,3.357996174711629,matrices/15_random_adj_mat_5.txt,0.1
0,15,39333208.0,39375000.0,3.2740862882120187,matrices/15_random_adj_mat_6.txt,0.1
0,15,40147916.0,40000000.0,3.4073293585593447,matrices/15_random_adj_mat_7.txt,0.1
0,15,39920196.0,40000000.0,3.399294166280421,matrices/15_random_adj_mat_8.txt,0.1
0,15,39581556.0,39375000.0,3.7683639198666694,matrices/15_random_adj_mat_9.txt,0.1
0,20,66376068.0,66250000.0,4.761688085408352,matrices/20_random_adj_mat_0.txt,0.1
0,20,65858580.0,65000000.0,5.877485309516528,matrices/20_random_adj_mat_1.txt,0.1
0,20,66531852.0,66875000.0,5.4754591686295075,matrices/20_random_adj_mat_2.txt,0.1
0,20,66199176.0,66250000.0,5.373898160242481,matrices/20_random_adj_mat_3.txt,0.1
0,20,66250740.0,65625000.0,4.95993552970624,matrices/20_random_adj_mat_4.txt,0.1
0,20,66459268.0,65625000.0,4.684710585459092,matrices/20_random_adj_mat_5.txt,0.1
0,20,66463128.0,66250000.0,5.265497870127734,matrices/20_random_adj_mat_6.txt,0.1
0,20,65510200.0,65625000.0,4.654512838805681,matrices/20_random_adj_mat_7.txt,0.1
0,20,66668276.0,66250000.0,5.996168960927898,matrices/20_random_adj_mat_8.txt,0.1
0,20,65522660.0,65000000.0,4.928591396168891,matrices/20_random_adj_mat_9.txt,0.1
0,25,101201188.0,101250000.0,5.92393513810983,matrices/25_random_adj_mat_0.txt,0.1
0,25,101715900.0,101250000.0,6.800325995378387,matrices/25_random_adj_mat_1.txt,0.1
0,25,100379004.0,100000000.0,6.070498995711982,matrices/25_random_adj_mat_2.txt,0.1
0,25,100132688.0,100000000.0,6.427815114975457,matrices/25_random_adj_mat_3.txt,0.1
0,25,101372172.0,100625000.0,6.567921323207374,matrices/25_random_adj_mat_4.txt,0.1
0,25,102264796.0,100625000.0,7.1935237647182735,matrices/25_random_adj_mat_5.txt,0.1
0,25,101007476.0,100625000.0,5.884287862759567,matrices/25_random_adj_mat_6.txt,0.1
0,25,100834024.0,101250000.0,7.250820922888901,matrices/25_random_adj_mat_7.txt,0.1
0,25,101348032.0,101250000.0,6.941128872477876,matrices/25_random_adj_mat_8.txt,0.1
0,25,101141088.0,101250000.0,5.936882563758115,matrices/25_random_adj_mat_9.txt,0.1
0,30,144706388.0,144375000.0,9.191130844213472,matrices/30_random_adj_mat_0.txt,0.1
0,30,144170948.0,142500000.0,8.424656299010518,matrices/30_random_adj_mat_1.txt,0.1
0,30,144600672.0,144375000.0,8.890493209276496,matrices/30_random_adj_mat_2.txt,0.1
0,30,144773116.0,143750000.0,9.133639009233331,matrices/30_random_adj_mat_3.txt,0.1
0,30,144250048.0,142500000.0,8.995703684100977,matrices/30_random_adj_mat_4.txt,0.1
0,30,144869264.0,145000000.0,9.595471960858408,matrices/30_random_adj_mat_5.txt,0.1
0,30,144176720.0,144375000.0,8.478552928841887,matrices/30_random_adj_mat_6.txt,0.1
0,30,144484312.0,143125000.0,8.969016420196933,matrices/30_random_adj_mat_7.txt,0.1
0,30,145839264.0,146250000.0,8.800630248107948,matrices/30_random_adj_mat_8.txt,0.1
0,30,144645316.0,143125000.0,8.198190515755586,matrices/30_random_adj_mat_9.txt,0.1
0,30,145083220.0,145625000.0,8.894693091929911,matrices/30_random_adj_mat_0.txt,0.1
0,30,144367792.0,144375000.0,8.488291230804258,matrices/30_random_adj_mat_1.txt,0.1
0,30,145026736.0,143750000.0,9.011924582854741,matrices/30_random_adj_mat_2.txt,0.1
0,30,144322948.0,143750000.0,9.263411777947013,matrices/30_random_adj_mat_3.txt,0.1
0,30,143755208.0,143125000.0,8.8038355461455,matrices/30_random_adj_mat_4.txt,0.1
0,30,143697620.0,143125000.0,9.374686784138794,matrices/30_random_adj_mat_5.txt,0.1
0,30,144045052.0,143750000.0,8.397624836872723,matrices/30_random_adj_mat_6.txt,0.1
0,30,146628752.0,146250000.0,8.828376591839293,matrices/30_random_adj_mat_7.txt,0.1
0,30,144072004.0,144375000.0,9.00503489632929,matrices/30_random_adj_mat_8.txt,0.1
0,30,144057500.0,143125000.0,8.14100726227205,matrices/30_random_adj_mat_9.txt,0.1
0,40,264154520.0,263750000.0,14.096914565452218,matrices/40_random_adj_mat_0.txt,0.1
0,40,263281300.0,263750000.0,12.512724293328178,matrices/40_random_adj_mat_1.txt,0.1
0,40,264107324.0,263125000.0,13.04683977127133,matrices/40_random_adj_mat_2.txt,0.1
0,40,264397360.0,262500000.0,13.001068247596416,matrices/40_random_adj_mat_3.txt,0.1
0,40,263502456.0,262500000.0,12.29943679285856,matrices/40_random_adj_mat_4.txt,0.1
0,40,264575208.0,264375000.0,13.312585973303785,matrices/40_random_adj_mat_5.txt,0.1
0,40,263564348.0,263125000.0,11.671770397272073,matrices/40_random_adj_mat_6.txt,0.1
0,40,263205024.0,263750000.0,12.898600800468065,matrices/40_random_adj_mat_7.txt,0.1
0,40,264408632.0,263750000.0,13.052619952770707,matrices/40_random_adj_mat_8.txt,0.1
0,40,263251332.0,263125000.0,14.33616721667411,matrices/40_random_adj_mat_9.txt,0.1
0,50,428459160.0,428750000.0,18.360268400590208,matrices/50_random_adj_mat_0.txt,0.1
0,50,430017484.0,430000000.0,17.364120602104858,matrices/50_random_adj_mat_1.txt,0.1
0,50,430261720.0,430000000.0,16.53256071448739,matrices/50_random_adj_mat_2.txt,0.1
0,50,430015396.0,429375000.0,16.6084296568152,matrices/50_random_adj_mat_3.txt,0.1
0,50,431964616.0,430625000.0,18.357997468754508,matrices/50_random_adj_mat_4.txt,0.1
0,50,431364108.0,430000000.0,17.83593756196317,matrices/50_random_adj_mat_5.txt,0.1
0,50,429734700.0,428750000.0,17.857960054392386,matrices/50_random_adj_mat_6.txt,0.1
0,50,430854828.0,430000000.0,18.151848268058842,matrices/50_random_adj_mat_7.txt,0.1
0,50,429775108.0,428750000.0,17.05285157832669,matrices/50_random_adj_mat_8.txt,0.1
0,50,428975896.0,427500000.0,17.084744698405522,matrices/50_random_adj_mat_9.txt,0.1
