,n,avg_real,avg_cpu,med_cost,matrix
0,20,212230.0,156250.0,4.793087316062744,matrices/20_random_adj_mat_6.txt
0,20,222915.0,312500.0,3.8675416341412228,matrices/20_random_adj_mat_7.txt
0,20,215984.0,156250.0,5.3643485541117135,matrices/20_random_adj_mat_8.txt
0,20,216008.0,312500.0,3.9537216545547564,matrices/20_random_adj_mat_9.txt
0,25,275599.0,156250.0,3.888328505908574,matrices/25_random_adj_mat_0.txt
0,25,284454.0,312500.0,4.762113525898118,matrices/25_random_adj_mat_1.txt
0,25,272456.0,312500.0,4.86298721881004,matrices/25_random_adj_mat_2.txt
0,25,274075.0,312500.0,4.857325807620579,matrices/25_random_adj_mat_3.txt
0,25,272430.0,312500.0,5.203412780144138,matrices/25_random_adj_mat_4.txt
0,25,273942.0,312500.0,5.7036256918708546,matrices/25_random_adj_mat_5.txt
0,25,274756.0,156250.0,4.824256739336672,matrices/25_random_adj_mat_6.txt
0,25,279879.0,312500.0,5.578259314641038,matrices/25_random_adj_mat_7.txt
0,25,274379.0,312500.0,4.6490141353432834,matrices/25_random_adj_mat_8.txt
0,25,275049.0,312500.0,4.705392218723372,matrices/25_random_adj_mat_9.txt
0,30,352986.0,312500.0,5.422413484796419,matrices/30_random_adj_mat_0.txt
0,30,354590.0,312500.0,5.818453758112729,matrices/30_random_adj_mat_1.txt
0,30,365455.0,312500.0,6.577469311217899,matrices/30_random_adj_mat_2.txt
0,30,354157.0,312500.0,6.170981123519768,matrices/30_random_adj_mat_3.txt
0,30,356279.0,468750.0,5.293233091156804,matrices/30_random_adj_mat_4.txt
0,30,358104.0,312500.0,6.5953789042070605,matrices/30_random_adj_mat_5.txt
0,30,356327.0,312500.0,5.7486681987662065,matrices/30_random_adj_mat_6.txt
0,30,352567.0,468750.0,5.558377458938915,matrices/30_random_adj_mat_7.txt
0,30,366313.0,312500.0,5.812537480384736,matrices/30_random_adj_mat_8.txt
0,30,352533.0,312500.0,5.2973962460151425,matrices/30_random_adj_mat_9.txt
0,40,550252.0,468750.0,5.837311168769988,matrices/40_random_adj_mat_0.txt
0,40,545036.0,625000.0,6.136953357560769,matrices/40_random_adj_mat_1.txt
0,40,546507.0,468750.0,6.544910286298341,matrices/40_random_adj_mat_2.txt
0,40,546777.0,625000.0,6.948168387292922,matrices/40_random_adj_mat_3.txt
0,40,546805.0,468750.0,6.727328271255161,matrices/40_random_adj_mat_4.txt
0,40,554792.0,625000.0,6.734924582835903,matrices/40_random_adj_mat_5.txt
0,40,548420.0,625000.0,6.302560784317898,matrices/40_random_adj_mat_6.txt
0,40,547760.0,468750.0,6.3121015678729675,matrices/40_random_adj_mat_7.txt
0,40,585607.0,625000.0,6.55580189516056,matrices/40_random_adj_mat_8.txt
0,40,555070.0,625000.0,6.394006187663855,matrices/40_random_adj_mat_9.txt
0,50,792042.0,781250.0,6.7159544410879946,matrices/50_random_adj_mat_0.txt
0,50,792601.0,781250.0,7.23995890601027,matrices/50_random_adj_mat_1.txt
0,50,790288.0,781250.0,6.736373764287931,matrices/50_random_adj_mat_2.txt
0,50,806272.0,781250.0,6.943855488986111,matrices/50_random_adj_mat_3.txt
0,50,790938.0,781250.0,6.879023925371385,matrices/50_random_adj_mat_4.txt
0,50,790590.0,781250.0,7.866199540347411,matrices/50_random_adj_mat_5.txt
0,50,793147.0,781250.0,7.262696423568249,matrices/50_random_adj_mat_6.txt
0,50,791162.0,781250.0,6.697871170230199,matrices/50_random_adj_mat_7.txt
0,50,787597.0,781250.0,6.355093421923336,matrices/50_random_adj_mat_8.txt
0,50,794982.0,781250.0,6.6076481571124335,matrices/50_random_adj_mat_9.txt
