,n,avg_real,avg_cpu,med_cost,matrix
0,8,605320.0,0.0,2.8687559261320033,matrices/8_random_adj_mat_7.txt
0,8,564500.0,0.0,3.127782387800196,matrices/8_random_adj_mat_8.txt
0,8,573980.0,781250.0,2.552043892056111,matrices/8_random_adj_mat_9.txt
0,9,668070.0,781250.0,2.8144713675190083,matrices/9_random_adj_mat_0.txt
0,9,679045.0,781250.0,3.5604066158160776,matrices/9_random_adj_mat_1.txt
0,9,692220.0,781250.0,3.2615835972589844,matrices/9_random_adj_mat_2.txt
0,9,677810.0,781250.0,2.673636534646803,matrices/9_random_adj_mat_3.txt
0,9,707120.0,781250.0,2.834095063926668,matrices/9_random_adj_mat_4.txt
0,9,676280.0,781250.0,2.752173131927895,matrices/9_random_adj_mat_5.txt
0,9,684055.0,781250.0,3.0424163260923227,matrices/9_random_adj_mat_6.txt
0,9,658145.0,781250.0,3.5745883550701194,matrices/9_random_adj_mat_7.txt
0,9,658225.0,781250.0,3.25762002376638,matrices/9_random_adj_mat_8.txt
0,9,728055.0,781250.0,2.3905019888316863,matrices/9_random_adj_mat_9.txt
0,10,763410.0,781250.0,2.712811605895081,matrices/10_random_adj_mat_0.txt
0,10,795680.0,781250.0,3.139863646191864,matrices/10_random_adj_mat_1.txt
0,10,766370.0,781250.0,3.741406180844807,matrices/10_random_adj_mat_2.txt
0,10,759905.0,781250.0,3.456920983153702,matrices/10_random_adj_mat_3.txt
0,10,790535.0,781250.0,3.395079669345042,matrices/10_random_adj_mat_4.txt
0,10,764835.0,781250.0,2.6472741420374417,matrices/10_random_adj_mat_5.txt
0,10,750855.0,781250.0,3.0244918940069594,matrices/10_random_adj_mat_6.txt
0,10,758705.0,781250.0,2.946458927002484,matrices/10_random_adj_mat_7.txt
0,10,790370.0,781250.0,3.0596738476259304,matrices/10_random_adj_mat_8.txt
0,10,772710.0,781250.0,3.1970188801505275,matrices/10_random_adj_mat_9.txt
0,15,1312830.0,1562500.0,4.261785966582395,matrices/15_random_adj_mat_0.txt
0,15,1272895.0,1562500.0,3.7851496845904995,matrices/15_random_adj_mat_1.txt
0,15,1288190.0,1562500.0,3.9558564004211574,matrices/15_random_adj_mat_2.txt
0,15,1283530.0,781250.0,3.665951756909662,matrices/15_random_adj_mat_3.txt
0,15,1316970.0,1562500.0,3.562157696273335,matrices/15_random_adj_mat_4.txt
0,15,1258615.0,1562500.0,3.6304695423923334,matrices/15_random_adj_mat_5.txt
0,15,1268130.0,781250.0,3.465749314042627,matrices/15_random_adj_mat_6.txt
0,15,1290775.0,1562500.0,3.4728436184749985,matrices/15_random_adj_mat_7.txt
0,15,1273050.0,1562500.0,3.4934708802131764,matrices/15_random_adj_mat_8.txt
0,15,1301560.0,1562500.0,3.9953288487613765,matrices/15_random_adj_mat_9.txt
0,20,2019110.0,1562500.0,4.55243020176821,matrices/20_random_adj_mat_0.txt
0,20,1940260.0,2343750.0,5.5003163297146855,matrices/20_random_adj_mat_1.txt
0,20,1941265.0,1562500.0,4.898917391167377,matrices/20_random_adj_mat_2.txt
0,20,1974760.0,1562500.0,5.131486197317541,matrices/20_random_adj_mat_3.txt
0,20,1937125.0,2343750.0,4.41570008275759,matrices/20_random_adj_mat_4.txt
0,20,2009070.0,1562500.0,4.126674471512293,matrices/20_random_adj_mat_5.txt
0,20,1958170.0,2343750.0,5.016347723407316,matrices/20_random_adj_mat_6.txt
0,20,1950730.0,1562500.0,4.175611144914503,matrices/20_random_adj_mat_7.txt
0,20,1973620.0,1562500.0,5.66970001269713,matrices/20_random_adj_mat_8.txt
0,20,1980060.0,2343750.0,4.595463455754141,matrices/20_random_adj_mat_9.txt
0,25,2780230.0,2343750.0,4.9531940503601835,matrices/25_random_adj_mat_0.txt
0,25,2768200.0,3125000.0,5.631946348186361,matrices/25_random_adj_mat_1.txt
0,25,2773575.0,3125000.0,5.04106697226698,matrices/25_random_adj_mat_2.txt
0,25,2809120.0,2343750.0,5.234574124695221,matrices/25_random_adj_mat_3.txt
0,25,2793085.0,3125000.0,5.670022286561139,matrices/25_random_adj_mat_4.txt
0,25,2749215.0,2343750.0,5.724353205266559,matrices/25_random_adj_mat_5.txt
0,25,2848710.0,2343750.0,5.04999330433945,matrices/25_random_adj_mat_6.txt
0,25,2951470.0,3125000.0,6.120886723551614,matrices/25_random_adj_mat_7.txt
0,25,2869550.0,3125000.0,5.464215828668911,matrices/25_random_adj_mat_8.txt
0,25,2762050.0,3125000.0,4.986588133542733,matrices/25_random_adj_mat_9.txt
0,30,3793485.0,3125000.0,6.34508313940902,matrices/30_random_adj_mat_0.txt
0,30,3870555.0,3906250.0,6.074967631868567,matrices/30_random_adj_mat_1.txt
0,30,3733050.0,3125000.0,6.6463451317510955,matrices/30_random_adj_mat_2.txt
0,30,3783755.0,3906250.0,6.5924064946246155,matrices/30_random_adj_mat_3.txt
0,30,3837735.0,3906250.0,6.252434128577074,matrices/30_random_adj_mat_4.txt
0,30,3795455.0,3906250.0,6.704394540098707,matrices/30_random_adj_mat_5.txt
0,30,3823200.0,3906250.0,5.881566224844933,matrices/30_random_adj_mat_6.txt
0,30,3792900.0,3906250.0,5.993540275806832,matrices/30_random_adj_mat_7.txt
0,30,3871420.0,3906250.0,6.418827559265457,matrices/30_random_adj_mat_8.txt
0,30,3857640.0,3906250.0,5.911942569762334,matrices/30_random_adj_mat_9.txt
0,40,6233850.0,6250000.0,7.344038771155742,matrices/40_random_adj_mat_0.txt
0,40,6295980.0,7031250.0,7.424377642924715,matrices/40_random_adj_mat_1.txt
0,40,6632630.0,6250000.0,7.23985042621749,matrices/40_random_adj_mat_2.txt
0,40,6219520.0,6250000.0,7.743016493987594,matrices/40_random_adj_mat_3.txt
0,40,6421905.0,6250000.0,7.202079581052689,matrices/40_random_adj_mat_4.txt
0,40,6257245.0,6250000.0,7.721096908386714,matrices/40_random_adj_mat_5.txt
0,40,6645975.0,6250000.0,6.889758216580924,matrices/40_random_adj_mat_6.txt
0,40,6301405.0,6250000.0,7.311360213284965,matrices/40_random_adj_mat_7.txt
0,40,6254880.0,6250000.0,7.1820829737087255,matrices/40_random_adj_mat_8.txt
0,40,6335470.0,6250000.0,7.61684135993322,matrices/40_random_adj_mat_9.txt
0,50,9397380.0,9375000.0,8.047773758637561,matrices/50_random_adj_mat_0.txt
0,50,9695615.0,9375000.0,8.381065242730028,matrices/50_random_adj_mat_1.txt
0,50,9310505.0,9375000.0,8.335843107179162,matrices/50_random_adj_mat_2.txt
0,50,9216525.0,9375000.0,7.611586850016083,matrices/50_random_adj_mat_3.txt
0,50,9370490.0,9375000.0,7.993046425067375,matrices/50_random_adj_mat_4.txt
0,50,9326045.0,9375000.0,8.419835415572074,matrices/50_random_adj_mat_5.txt
0,50,9223925.0,9375000.0,8.617440004483488,matrices/50_random_adj_mat_6.txt
0,50,9240000.0,9375000.0,7.882640513428072,matrices/50_random_adj_mat_7.txt
0,50,10011170.0,10156250.0,7.813261117609937,matrices/50_random_adj_mat_8.txt
0,50,9489260.0,9375000.0,7.7132149826162415,matrices/50_random_adj_mat_9.txt
