,n,avg_real,avg_cpu,med_cost,matrix
0,5,492590.0,781250.0,2.249612736828632,matrices/5_random_adj_mat_0.txt
0,5,418130.0,781250.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt
0,5,560560.0,0.0,2.092769076252572,matrices/5_random_adj_mat_2.txt
0,5,412290.0,781250.0,1.730408540073093,matrices/5_random_adj_mat_3.txt
0,5,462225.0,781250.0,1.8381227481602793,matrices/5_random_adj_mat_4.txt
0,5,396355.0,0.0,2.907493662653474,matrices/5_random_adj_mat_5.txt
0,5,560835.0,781250.0,2.9076783169773255,matrices/5_random_adj_mat_6.txt
0,5,559925.0,781250.0,2.72738402847107,matrices/5_random_adj_mat_7.txt
0,5,587715.0,781250.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt
0,5,487390.0,0.0,2.616055718212318,matrices/5_random_adj_mat_9.txt
0,6,525450.0,0.0,2.6549481998199593,matrices/6_random_adj_mat_0.txt
0,6,670810.0,781250.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt
0,6,485760.0,781250.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt
0,6,557995.0,781250.0,2.624479955310725,matrices/6_random_adj_mat_3.txt
0,6,507115.0,0.0,2.204890873346207,matrices/6_random_adj_mat_4.txt
0,6,490360.0,0.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt
0,6,487420.0,781250.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt
0,6,503905.0,781250.0,1.9668510853745373,matrices/6_random_adj_mat_7.txt
0,6,481460.0,0.0,2.4785680059775688,matrices/6_random_adj_mat_8.txt
0,6,522025.0,781250.0,2.4426248321788395,matrices/6_random_adj_mat_9.txt
0,7,572440.0,781250.0,2.642560600583172,matrices/7_random_adj_mat_0.txt
0,7,623870.0,781250.0,2.1138150373113045,matrices/7_random_adj_mat_1.txt
0,7,599500.0,781250.0,2.7771400005916296,matrices/7_random_adj_mat_2.txt
0,7,621210.0,0.0,2.846818037575111,matrices/7_random_adj_mat_3.txt
0,7,626430.0,0.0,2.555402521891551,matrices/7_random_adj_mat_4.txt
