,n,avg_real,avg_cpu,med_cost,matrix
0,15,1921325.0,2343750.0,3.323386873063914,matrices/15_random_adj_mat_6.txt
0,15,1936395.0,1562500.0,3.2848667521530404,matrices/15_random_adj_mat_7.txt
0,15,1943730.0,1562500.0,3.407318299951143,matrices/15_random_adj_mat_8.txt
0,15,1954735.0,2343750.0,3.859015741999947,matrices/15_random_adj_mat_9.txt
0,20,3043030.0,3125000.0,4.475520105842428,matrices/20_random_adj_mat_0.txt
0,20,3042935.0,3125000.0,5.387073735484981,matrices/20_random_adj_mat_1.txt
0,20,3007360.0,3125000.0,4.8364833356491275,matrices/20_random_adj_mat_2.txt
0,20,2961290.0,2343750.0,4.970982378053783,matrices/20_random_adj_mat_3.txt
0,20,3038795.0,2343750.0,4.203173339496022,matrices/20_random_adj_mat_4.txt
0,20,3018495.0,2343750.0,4.1027979315274195,matrices/20_random_adj_mat_5.txt
0,20,3018830.0,2343750.0,4.860731739696105,matrices/20_random_adj_mat_6.txt
0,20,3006620.0,3125000.0,4.016167322001358,matrices/20_random_adj_mat_7.txt
0,20,3057055.0,3125000.0,5.617841408868282,matrices/20_random_adj_mat_8.txt
0,20,3017705.0,3125000.0,4.464248982194874,matrices/20_random_adj_mat_9.txt
0,25,4255845.0,4687500.0,4.895668576362285,matrices/25_random_adj_mat_0.txt
0,25,4246470.0,3906250.0,5.428053635270555,matrices/25_random_adj_mat_1.txt
0,25,4230620.0,4687500.0,5.080990596998637,matrices/25_random_adj_mat_2.txt
0,25,4308610.0,3906250.0,5.106665045477818,matrices/25_random_adj_mat_3.txt
0,25,4321750.0,4687500.0,5.613126363328222,matrices/25_random_adj_mat_4.txt
0,25,4261745.0,4687500.0,5.7111547236189635,matrices/25_random_adj_mat_5.txt
0,25,4330365.0,3906250.0,4.875033322470221,matrices/25_random_adj_mat_6.txt
0,25,4367320.0,4687500.0,6.080931321105702,matrices/25_random_adj_mat_7.txt
0,25,4390245.0,3906250.0,5.197061812049707,matrices/25_random_adj_mat_8.txt
0,25,4511020.0,3906250.0,4.919203879042124,matrices/25_random_adj_mat_9.txt
0,30,5877400.0,6250000.0,6.210013137148982,matrices/30_random_adj_mat_0.txt
0,30,5861140.0,6250000.0,5.9484015467980305,matrices/30_random_adj_mat_1.txt
0,30,5851360.0,5468750.0,6.362769949243615,matrices/30_random_adj_mat_2.txt
0,30,5848045.0,6250000.0,6.547781292143425,matrices/30_random_adj_mat_3.txt
0,30,5853605.0,5468750.0,6.179994472687127,matrices/30_random_adj_mat_4.txt
0,30,5807100.0,6250000.0,6.762173652983847,matrices/30_random_adj_mat_5.txt
0,30,5825660.0,5468750.0,5.559073737244901,matrices/30_random_adj_mat_6.txt
0,30,5835800.0,6250000.0,5.904572382218568,matrices/30_random_adj_mat_7.txt
0,30,5822680.0,6250000.0,6.06514909008232,matrices/30_random_adj_mat_8.txt
0,30,5850145.0,5468750.0,5.8189742381307905,matrices/30_random_adj_mat_9.txt
0,40,9726200.0,10156250.0,7.210373361036155,matrices/40_random_adj_mat_0.txt
0,40,9550475.0,9375000.0,7.127240454757582,matrices/40_random_adj_mat_1.txt
0,40,9579220.0,9375000.0,7.17411406599024,matrices/40_random_adj_mat_2.txt
0,40,9603200.0,10156250.0,7.617488579908516,matrices/40_random_adj_mat_3.txt
0,40,9617440.0,9375000.0,7.191656202257514,matrices/40_random_adj_mat_4.txt
0,40,9540635.0,9375000.0,7.662225223729293,matrices/40_random_adj_mat_5.txt
0,40,9593125.0,10156250.0,6.880017211666003,matrices/40_random_adj_mat_6.txt
0,40,9612170.0,9375000.0,7.11369731458882,matrices/40_random_adj_mat_7.txt
0,40,9610450.0,10156250.0,7.140752507947744,matrices/40_random_adj_mat_8.txt
0,40,9562155.0,9375000.0,7.243555346114176,matrices/40_random_adj_mat_9.txt
0,50,14440120.0,14062500.0,7.699728922842402,matrices/50_random_adj_mat_0.txt
0,50,14368535.0,14062500.0,8.261428283845223,matrices/50_random_adj_mat_1.txt
0,50,14426335.0,14062500.0,8.097030187981073,matrices/50_random_adj_mat_2.txt
0,50,14252275.0,14062500.0,7.519170983033879,matrices/50_random_adj_mat_3.txt
0,50,14352025.0,13281250.0,7.845214410620913,matrices/50_random_adj_mat_4.txt
0,50,14386355.0,14843750.0,8.526156824314823,matrices/50_random_adj_mat_5.txt
0,50,14408760.0,14062500.0,8.322237115412243,matrices/50_random_adj_mat_6.txt
0,50,14562660.0,14843750.0,7.894296561375025,matrices/50_random_adj_mat_7.txt
0,50,14419640.0,14843750.0,7.878382674446691,matrices/50_random_adj_mat_8.txt
0,50,14283500.0,14062500.0,7.527172473425053,matrices/50_random_adj_mat_9.txt
