,n,avg_real,avg_cpu,med_cost,matrix
0,5,366880.0,781250.0,2.249612736828632,matrices/5_random_adj_mat_0.txt
0,5,391600.0,0.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt
0,5,400845.0,781250.0,2.092769076252572,matrices/5_random_adj_mat_2.txt
0,5,376900.0,0.0,1.730408540073093,matrices/5_random_adj_mat_3.txt
0,5,358340.0,781250.0,1.8381227481602793,matrices/5_random_adj_mat_4.txt
0,5,416215.0,781250.0,2.907493662653474,matrices/5_random_adj_mat_5.txt
0,5,394880.0,0.0,2.9076783169773255,matrices/5_random_adj_mat_6.txt
0,5,379075.0,781250.0,2.7273840284710706,matrices/5_random_adj_mat_7.txt
0,5,382420.0,0.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt
0,5,396085.0,0.0,2.616055718212318,matrices/5_random_adj_mat_9.txt
0,6,628865.0,781250.0,2.6549481998199593,matrices/6_random_adj_mat_0.txt
0,6,485915.0,781250.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt
0,6,480105.0,0.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt
0,6,454150.0,781250.0,2.624479955310725,matrices/6_random_adj_mat_3.txt
0,6,454880.0,781250.0,2.2048908733462076,matrices/6_random_adj_mat_4.txt
0,6,455320.0,0.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt
0,6,426090.0,781250.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt
0,6,457955.0,781250.0,1.9668510853745373,matrices/6_random_adj_mat_7.txt
0,6,439595.0,0.0,2.4785680059775688,matrices/6_random_adj_mat_8.txt
0,6,504500.0,0.0,2.4426248321788395,matrices/6_random_adj_mat_9.txt
0,7,536905.0,781250.0,2.642560600583172,matrices/7_random_adj_mat_0.txt
0,7,566615.0,781250.0,2.1135933055974387,matrices/7_random_adj_mat_1.txt
0,7,526635.0,781250.0,2.851969437557203,matrices/7_random_adj_mat_2.txt
0,7,533855.0,0.0,3.0033401217902127,matrices/7_random_adj_mat_3.txt
0,7,507770.0,781250.0,2.5913846700996217,matrices/7_random_adj_mat_4.txt
0,7,506090.0,781250.0,2.572356446914053,matrices/7_random_adj_mat_5.txt
0,7,495190.0,781250.0,2.4504188952006016,matrices/7_random_adj_mat_6.txt
0,7,494785.0,0.0,2.9180776262345116,matrices/7_random_adj_mat_7.txt
0,7,524310.0,781250.0,2.4479612710315317,matrices/7_random_adj_mat_8.txt
0,7,526120.0,781250.0,2.0599477008296914,matrices/7_random_adj_mat_9.txt
0,8,606550.0,781250.0,2.2231337064636083,matrices/8_random_adj_mat_0.txt
0,8,578540.0,0.0,2.689427981511545,matrices/8_random_adj_mat_1.txt
0,8,579950.0,781250.0,2.994320920176083,matrices/8_random_adj_mat_2.txt
0,8,573580.0,781250.0,2.6943428290166773,matrices/8_random_adj_mat_3.txt
0,8,585230.0,781250.0,2.3648721097559076,matrices/8_random_adj_mat_4.txt
