,n,avg_real,avg_cpu,med_cost,matrix
0,5,395805.0,781250.0,2.249612736828632,matrices/5_random_adj_mat_0.txt
0,5,348830.0,0.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt
0,5,366305.0,781250.0,2.092769076252572,matrices/5_random_adj_mat_2.txt
0,5,381570.0,0.0,1.730408540073093,matrices/5_random_adj_mat_3.txt
0,5,358395.0,781250.0,1.8381227481602793,matrices/5_random_adj_mat_4.txt
0,5,360155.0,0.0,2.907493662653474,matrices/5_random_adj_mat_5.txt
0,5,357770.0,781250.0,2.9076783169773255,matrices/5_random_adj_mat_6.txt
0,5,376300.0,0.0,2.7273840284710706,matrices/5_random_adj_mat_7.txt
0,5,348480.0,0.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt
0,5,371425.0,781250.0,2.616055718212318,matrices/5_random_adj_mat_9.txt
0,6,452620.0,0.0,2.6576593894876743,matrices/6_random_adj_mat_0.txt
0,6,480765.0,0.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt
0,6,447385.0,0.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt
0,6,494360.0,0.0,2.624479955310725,matrices/6_random_adj_mat_3.txt
0,6,466675.0,781250.0,2.204890873346207,matrices/6_random_adj_mat_4.txt
0,6,439915.0,781250.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt
0,6,446780.0,0.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt
0,6,447425.0,781250.0,1.9668510853745373,matrices/6_random_adj_mat_7.txt
0,6,441565.0,781250.0,2.4785680059775688,matrices/6_random_adj_mat_8.txt
0,6,440235.0,0.0,2.4426248321788395,matrices/6_random_adj_mat_9.txt
0,7,513310.0,781250.0,2.659352974363941,matrices/7_random_adj_mat_0.txt
0,7,506120.0,781250.0,2.116073358798554,matrices/7_random_adj_mat_1.txt
0,7,512435.0,0.0,2.7771400005916296,matrices/7_random_adj_mat_2.txt
0,7,520175.0,781250.0,3.0300978381544574,matrices/7_random_adj_mat_3.txt
0,7,506835.0,781250.0,2.5554025218915513,matrices/7_random_adj_mat_4.txt
0,7,513200.0,0.0,2.572356446914053,matrices/7_random_adj_mat_5.txt
0,7,543760.0,0.0,2.4504188952006016,matrices/7_random_adj_mat_6.txt
0,7,533190.0,781250.0,2.920693657212641,matrices/7_random_adj_mat_7.txt
0,7,498500.0,781250.0,2.4997237149213847,matrices/7_random_adj_mat_8.txt
0,7,519050.0,0.0,2.0599477008296914,matrices/7_random_adj_mat_9.txt
0,8,614045.0,0.0,2.2621446634498037,matrices/8_random_adj_mat_0.txt
0,8,604030.0,0.0,2.7110133254913977,matrices/8_random_adj_mat_1.txt
0,8,620685.0,781250.0,3.0925116882256845,matrices/8_random_adj_mat_2.txt
0,8,600045.0,781250.0,2.7223504593424117,matrices/8_random_adj_mat_3.txt
0,8,639590.0,781250.0,2.3448880781742965,matrices/8_random_adj_mat_4.txt
0,8,616120.0,781250.0,2.782743793957666,matrices/8_random_adj_mat_5.txt
0,8,640375.0,781250.0,2.850790624183635,matrices/8_random_adj_mat_6.txt
0,8,604630.0,0.0,2.8999835580478135,matrices/8_random_adj_mat_7.txt
0,8,618400.0,0.0,3.1584232023320498,matrices/8_random_adj_mat_8.txt
0,8,619660.0,781250.0,2.7547962559119474,matrices/8_random_adj_mat_9.txt
0,9,736410.0,781250.0,2.83470037939234,matrices/9_random_adj_mat_0.txt
0,9,687460.0,781250.0,4.04747786027656,matrices/9_random_adj_mat_1.txt
0,9,696810.0,781250.0,3.4957398084109053,matrices/9_random_adj_mat_2.txt
0,9,704680.0,781250.0,2.711271920902215,matrices/9_random_adj_mat_3.txt
