,n,avg_real,avg_cpu,med_cost,matrix
0,5,257270.0,0.0,2.2496127368286323,matrices/5_random_adj_mat_0.txt
0,5,305360.0,0.0,2.585467868932958,matrices/5_random_adj_mat_1.txt
0,5,329610.0,781250.0,2.092769076252572,matrices/5_random_adj_mat_2.txt
0,5,326820.0,0.0,1.730408540073093,matrices/5_random_adj_mat_3.txt
0,5,281460.0,0.0,1.8381227481602795,matrices/5_random_adj_mat_4.txt
0,5,313855.0,0.0,2.907493662653474,matrices/5_random_adj_mat_5.txt
0,5,290675.0,0.0,2.9076783169773255,matrices/5_random_adj_mat_6.txt
0,5,225250.0,0.0,2.7273840284710706,matrices/5_random_adj_mat_7.txt
0,5,223485.0,781250.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt
0,5,257760.0,0.0,2.616055718212318,matrices/5_random_adj_mat_9.txt
0,6,260475.0,781250.0,2.7911830991970694,matrices/6_random_adj_mat_0.txt
0,6,255940.0,0.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt
0,6,321045.0,0.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt
0,6,334435.0,0.0,2.7163131732636066,matrices/6_random_adj_mat_3.txt
0,6,250300.0,0.0,2.2048908733462076,matrices/6_random_adj_mat_4.txt
0,6,346920.0,781250.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt
0,6,298095.0,0.0,1.754749692032551,matrices/6_random_adj_mat_6.txt
0,6,242300.0,781250.0,1.9668510853745373,matrices/6_random_adj_mat_7.txt
0,6,261765.0,0.0,2.516745761088301,matrices/6_random_adj_mat_8.txt
0,6,257635.0,781250.0,2.4476014031632656,matrices/6_random_adj_mat_9.txt
0,7,284385.0,0.0,2.642560600583172,matrices/7_random_adj_mat_0.txt
0,7,294340.0,781250.0,2.220777981539754,matrices/7_random_adj_mat_1.txt
0,7,296825.0,0.0,2.8607418575129255,matrices/7_random_adj_mat_2.txt
0,7,277250.0,0.0,3.0925083671127958,matrices/7_random_adj_mat_3.txt
0,7,271570.0,0.0,2.656946889031806,matrices/7_random_adj_mat_4.txt
0,7,301515.0,0.0,2.5979441138132247,matrices/7_random_adj_mat_5.txt
0,7,276785.0,781250.0,2.4534114262992937,matrices/7_random_adj_mat_6.txt
0,7,280690.0,0.0,2.9353243490974883,matrices/7_random_adj_mat_7.txt
0,7,283350.0,781250.0,2.4997237149213847,matrices/7_random_adj_mat_8.txt
0,7,276975.0,0.0,2.0865136592974753,matrices/7_random_adj_mat_9.txt
0,8,331390.0,0.0,2.256681075552736,matrices/8_random_adj_mat_0.txt
0,8,309545.0,0.0,2.732796094746794,matrices/8_random_adj_mat_1.txt
0,8,321600.0,0.0,3.067199328646569,matrices/8_random_adj_mat_2.txt
0,8,326375.0,0.0,2.6972307998681853,matrices/8_random_adj_mat_3.txt
0,8,309540.0,0.0,2.3905896597884633,matrices/8_random_adj_mat_4.txt
0,8,307935.0,781250.0,2.832207983101977,matrices/8_random_adj_mat_5.txt
0,8,330165.0,0.0,2.8276313645808298,matrices/8_random_adj_mat_6.txt
0,8,355220.0,781250.0,2.9114555853050166,matrices/8_random_adj_mat_7.txt
0,8,323975.0,0.0,3.2014167270010745,matrices/8_random_adj_mat_8.txt
0,8,313410.0,0.0,2.713850315534522,matrices/8_random_adj_mat_9.txt
0,9,357175.0,0.0,2.859742079612395,matrices/9_random_adj_mat_0.txt
0,9,349465.0,0.0,3.9494244609380833,matrices/9_random_adj_mat_1.txt
0,9,360095.0,0.0,3.4545458317184297,matrices/9_random_adj_mat_2.txt
0,9,353115.0,0.0,2.784963695509386,matrices/9_random_adj_mat_3.txt
0,9,362210.0,781250.0,2.905249933031493,matrices/9_random_adj_mat_4.txt
0,9,334925.0,0.0,2.871224496869516,matrices/9_random_adj_mat_5.txt
0,9,361490.0,781250.0,3.1034560828918987,matrices/9_random_adj_mat_6.txt
0,9,338205.0,0.0,3.552898229150858,matrices/9_random_adj_mat_7.txt
0,9,356765.0,781250.0,3.1690040907013968,matrices/9_random_adj_mat_8.txt
0,9,357800.0,0.0,2.434472557460805,matrices/9_random_adj_mat_9.txt
0,10,385255.0,781250.0,2.8815391646527857,matrices/10_random_adj_mat_0.txt
0,10,408955.0,0.0,3.2601207821469225,matrices/10_random_adj_mat_1.txt
0,10,389765.0,781250.0,4.005302480281991,matrices/10_random_adj_mat_2.txt
0,10,384810.0,0.0,3.5207629684992767,matrices/10_random_adj_mat_3.txt
0,10,394865.0,0.0,3.6368402883982043,matrices/10_random_adj_mat_4.txt
0,10,378990.0,781250.0,2.6631933622018114,matrices/10_random_adj_mat_5.txt
0,10,402315.0,0.0,3.155958786797099,matrices/10_random_adj_mat_6.txt
0,10,411395.0,781250.0,3.065704856552281,matrices/10_random_adj_mat_7.txt
0,10,422330.0,0.0,3.2641375544384936,matrices/10_random_adj_mat_8.txt
0,10,386940.0,0.0,3.2730547180093517,matrices/10_random_adj_mat_9.txt
0,15,617870.0,781250.0,4.495293556398566,matrices/15_random_adj_mat_0.txt
0,15,623730.0,781250.0,3.9830434183266425,matrices/15_random_adj_mat_1.txt
0,15,616860.0,781250.0,4.048366055916009,matrices/15_random_adj_mat_2.txt
0,15,660285.0,781250.0,3.8857070316223687,matrices/15_random_adj_mat_3.txt
0,15,655200.0,0.0,3.7528322503250844,matrices/15_random_adj_mat_4.txt
0,15,684325.0,0.0,3.8819931690867997,matrices/15_random_adj_mat_5.txt
0,15,632585.0,0.0,3.5134686416472998,matrices/15_random_adj_mat_6.txt
0,15,626515.0,781250.0,3.5930333426510006,matrices/15_random_adj_mat_7.txt
0,15,651210.0,781250.0,3.6098233783762614,matrices/15_random_adj_mat_8.txt
0,15,626555.0,781250.0,4.101672748868799,matrices/15_random_adj_mat_9.txt
