,n,avg_real,avg_cpu,med_cost,matrix
0,5,368380.0,0.0,2.249612736828632,matrices/5_random_adj_mat_0.txt
0,5,360930.0,781250.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt
0,5,369935.0,0.0,2.092769076252572,matrices/5_random_adj_mat_2.txt
0,5,357580.0,781250.0,1.730408540073093,matrices/5_random_adj_mat_3.txt
0,5,354910.0,0.0,1.8381227481602793,matrices/5_random_adj_mat_4.txt
0,5,400995.0,0.0,2.907493662653474,matrices/5_random_adj_mat_5.txt
0,5,352410.0,781250.0,2.9076783169773255,matrices/5_random_adj_mat_6.txt
0,5,376600.0,0.0,2.7273840284710706,matrices/5_random_adj_mat_7.txt
0,5,359670.0,781250.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt
0,5,366435.0,0.0,2.616055718212318,matrices/5_random_adj_mat_9.txt
0,6,421135.0,781250.0,2.6549481998199593,matrices/6_random_adj_mat_0.txt
0,6,431725.0,781250.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt
0,6,439390.0,0.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt
0,6,430095.0,781250.0,2.6697820363519265,matrices/6_random_adj_mat_3.txt
0,6,459785.0,781250.0,2.204890873346207,matrices/6_random_adj_mat_4.txt
0,6,453790.0,0.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt
0,6,425700.0,781250.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt
0,6,438295.0,0.0,1.9668510853745373,matrices/6_random_adj_mat_7.txt
0,6,409705.0,0.0,2.4785680059775688,matrices/6_random_adj_mat_8.txt
0,6,442920.0,781250.0,2.4426248321788395,matrices/6_random_adj_mat_9.txt
0,7,507880.0,0.0,2.548515833666206,matrices/7_random_adj_mat_0.txt
0,7,512035.0,0.0,2.1138150373113045,matrices/7_random_adj_mat_1.txt
0,7,479740.0,781250.0,2.8607418575129255,matrices/7_random_adj_mat_2.txt
0,7,496050.0,781250.0,2.846818037575111,matrices/7_random_adj_mat_3.txt
0,7,489090.0,0.0,2.5554025218915513,matrices/7_random_adj_mat_4.txt
0,7,498495.0,781250.0,2.572356446914053,matrices/7_random_adj_mat_5.txt
0,7,498330.0,781250.0,2.4162668811712615,matrices/7_random_adj_mat_6.txt
0,7,494905.0,0.0,2.9191654298857213,matrices/7_random_adj_mat_7.txt
0,7,493830.0,781250.0,2.3131457844957337,matrices/7_random_adj_mat_8.txt
0,7,505970.0,781250.0,2.0629258413534863,matrices/7_random_adj_mat_9.txt
0,8,570205.0,781250.0,2.2156637821968035,matrices/8_random_adj_mat_0.txt
0,8,576060.0,0.0,2.6618448708609623,matrices/8_random_adj_mat_1.txt
0,8,568620.0,781250.0,2.9682104454840634,matrices/8_random_adj_mat_2.txt
0,8,571745.0,781250.0,2.583072671976052,matrices/8_random_adj_mat_3.txt
0,8,555435.0,781250.0,2.36921407447311,matrices/8_random_adj_mat_4.txt
0,8,578330.0,781250.0,2.6571824684529446,matrices/8_random_adj_mat_5.txt
0,8,572045.0,0.0,2.776428251338448,matrices/8_random_adj_mat_6.txt
0,8,581320.0,781250.0,2.8723392354530235,matrices/8_random_adj_mat_7.txt
0,8,589405.0,781250.0,2.949595825314527,matrices/8_random_adj_mat_8.txt
0,8,563410.0,781250.0,2.564954786389583,matrices/8_random_adj_mat_9.txt
0,9,666170.0,781250.0,2.8030371210472502,matrices/9_random_adj_mat_0.txt
0,9,705740.0,781250.0,3.5194348209891526,matrices/9_random_adj_mat_1.txt
0,9,649105.0,781250.0,3.2941114704749657,matrices/9_random_adj_mat_2.txt
0,9,648175.0,781250.0,2.6666806700546886,matrices/9_random_adj_mat_3.txt
0,9,646715.0,0.0,2.849829905016535,matrices/9_random_adj_mat_4.txt
0,9,736415.0,0.0,2.7440011990192605,matrices/9_random_adj_mat_5.txt
0,9,656465.0,0.0,3.0688971295824947,matrices/9_random_adj_mat_6.txt
0,9,652480.0,781250.0,3.5092700312762934,matrices/9_random_adj_mat_7.txt
0,9,662585.0,781250.0,3.0818277527017734,matrices/9_random_adj_mat_8.txt
0,9,649065.0,781250.0,2.343963949016256,matrices/9_random_adj_mat_9.txt
0,10,732260.0,781250.0,2.7897484184182098,matrices/10_random_adj_mat_0.txt
0,10,735895.0,781250.0,3.181794347573179,matrices/10_random_adj_mat_1.txt
0,10,745070.0,781250.0,3.624578506882002,matrices/10_random_adj_mat_2.txt
0,10,745750.0,781250.0,3.4383987766281,matrices/10_random_adj_mat_3.txt
0,10,733830.0,781250.0,3.3831969202046244,matrices/10_random_adj_mat_4.txt
0,10,727885.0,781250.0,2.61540500823914,matrices/10_random_adj_mat_5.txt
0,10,743380.0,781250.0,3.030567136066694,matrices/10_random_adj_mat_6.txt
0,10,739590.0,781250.0,3.0426622684947358,matrices/10_random_adj_mat_7.txt
0,10,744560.0,781250.0,3.0554866401295606,matrices/10_random_adj_mat_8.txt
0,10,765865.0,781250.0,3.1726540525856866,matrices/10_random_adj_mat_9.txt
0,15,1275325.0,1562500.0,4.286990845709119,matrices/15_random_adj_mat_0.txt
0,15,1267500.0,1562500.0,3.7716627171978754,matrices/15_random_adj_mat_1.txt
0,15,1280910.0,1562500.0,3.988325163948394,matrices/15_random_adj_mat_2.txt
0,15,1287630.0,781250.0,3.6729904147328423,matrices/15_random_adj_mat_3.txt
0,15,1288050.0,1562500.0,3.670066460348277,matrices/15_random_adj_mat_4.txt
0,15,1254545.0,1562500.0,3.669596085822118,matrices/15_random_adj_mat_5.txt
0,15,1258230.0,781250.0,3.4870586362784532,matrices/15_random_adj_mat_6.txt
0,15,1261925.0,1562500.0,3.499273736250652,matrices/15_random_adj_mat_7.txt
0,15,1267975.0,781250.0,3.46820285445626,matrices/15_random_adj_mat_8.txt
0,15,1265270.0,781250.0,3.968904120487162,matrices/15_random_adj_mat_9.txt
0,20,1929905.0,1562500.0,4.560885524079793,matrices/20_random_adj_mat_0.txt
0,20,1936740.0,2343750.0,5.562954198660459,matrices/20_random_adj_mat_1.txt
0,20,1981995.0,1562500.0,4.9106059146305405,matrices/20_random_adj_mat_2.txt
0,20,1956150.0,2343750.0,5.147169899362552,matrices/20_random_adj_mat_3.txt
0,20,1938445.0,1562500.0,4.3625107418113105,matrices/20_random_adj_mat_4.txt
0,20,1948710.0,2343750.0,4.187711540777287,matrices/20_random_adj_mat_5.txt
0,20,1934780.0,1562500.0,4.848247399405377,matrices/20_random_adj_mat_6.txt
0,20,1925220.0,2343750.0,4.114979354256787,matrices/20_random_adj_mat_7.txt
0,20,1941810.0,2343750.0,5.607704145753709,matrices/20_random_adj_mat_8.txt
0,20,2023755.0,1562500.0,4.6740907042542394,matrices/20_random_adj_mat_9.txt
0,25,2753540.0,3125000.0,4.871078235770455,matrices/25_random_adj_mat_0.txt
0,25,2801470.0,2343750.0,5.68711659470723,matrices/25_random_adj_mat_1.txt
0,25,2755075.0,2343750.0,5.162225014014144,matrices/25_random_adj_mat_2.txt
0,25,2792580.0,3125000.0,5.096047269290327,matrices/25_random_adj_mat_3.txt
0,25,2781010.0,2343750.0,5.663429497948677,matrices/25_random_adj_mat_4.txt
0,25,2773145.0,3125000.0,5.8686376898879065,matrices/25_random_adj_mat_5.txt
0,25,2776915.0,3125000.0,5.064804349666041,matrices/25_random_adj_mat_6.txt
0,25,2758515.0,2343750.0,6.167113114335924,matrices/25_random_adj_mat_7.txt
0,25,2812575.0,3125000.0,5.363931102306088,matrices/25_random_adj_mat_8.txt
0,25,2775420.0,3125000.0,4.992394083919496,matrices/25_random_adj_mat_9.txt
0,30,3849595.0,3906250.0,6.168215970533614,matrices/30_random_adj_mat_0.txt
0,30,3734810.0,3125000.0,6.100491253741112,matrices/30_random_adj_mat_1.txt
0,30,3721705.0,3125000.0,6.540440808461458,matrices/30_random_adj_mat_2.txt
0,30,3750850.0,3906250.0,6.4728459009386174,matrices/30_random_adj_mat_3.txt
0,30,3797960.0,3906250.0,6.099550272724117,matrices/30_random_adj_mat_4.txt
0,30,3713185.0,3906250.0,6.788258029541198,matrices/30_random_adj_mat_5.txt
0,30,3828370.0,3906250.0,5.60901538972214,matrices/30_random_adj_mat_6.txt
0,30,4363895.0,4687500.0,6.048636781267108,matrices/30_random_adj_mat_7.txt
0,30,3822580.0,3906250.0,6.1661822178124055,matrices/30_random_adj_mat_8.txt
0,30,3762760.0,3906250.0,5.774174264716891,matrices/30_random_adj_mat_9.txt
0,40,6157580.0,6250000.0,7.114217153957531,matrices/40_random_adj_mat_0.txt
0,40,6186425.0,6250000.0,7.258711300691479,matrices/40_random_adj_mat_1.txt
0,40,6193600.0,6250000.0,7.402191900461821,matrices/40_random_adj_mat_2.txt
0,40,6325565.0,6250000.0,7.840019240295229,matrices/40_random_adj_mat_3.txt
0,40,6144430.0,6250000.0,7.335157331459822,matrices/40_random_adj_mat_4.txt
0,40,6216070.0,6250000.0,7.853719851034308,matrices/40_random_adj_mat_5.txt
0,40,6134395.0,6250000.0,6.988495596465112,matrices/40_random_adj_mat_6.txt
0,40,6142905.0,6250000.0,7.472165463104684,matrices/40_random_adj_mat_7.txt
0,40,6171725.0,6250000.0,7.108136770409359,matrices/40_random_adj_mat_8.txt
0,40,6204085.0,6250000.0,7.624977905060584,matrices/40_random_adj_mat_9.txt
0,50,9312665.0,9375000.0,7.645689084446113,matrices/50_random_adj_mat_0.txt
0,50,9257180.0,9375000.0,8.184800811702088,matrices/50_random_adj_mat_1.txt
0,50,9312340.0,9375000.0,8.213201423590647,matrices/50_random_adj_mat_2.txt
