,n,avg_real,avg_cpu,med_cost,matrix
0,5,385435.0,0.0,2.249612736828632,matrices/5_random_adj_mat_0.txt
0,5,355845.0,0.0,2.4324100724478357,matrices/5_random_adj_mat_1.txt
0,5,361395.0,781250.0,2.092769076252572,matrices/5_random_adj_mat_2.txt
0,5,381180.0,0.0,1.730408540073093,matrices/5_random_adj_mat_3.txt
0,5,387165.0,781250.0,1.8381227481602793,matrices/5_random_adj_mat_4.txt
0,5,368995.0,0.0,2.907493662653474,matrices/5_random_adj_mat_5.txt
0,5,549640.0,781250.0,2.9076783169773255,matrices/5_random_adj_mat_6.txt
0,5,703705.0,0.0,2.7273840284710706,matrices/5_random_adj_mat_7.txt
0,5,567330.0,781250.0,2.1307530483783985,matrices/5_random_adj_mat_8.txt
0,5,385920.0,781250.0,2.616055718212318,matrices/5_random_adj_mat_9.txt
0,6,446345.0,0.0,2.6549481998199593,matrices/6_random_adj_mat_0.txt
0,6,512990.0,781250.0,2.3857942300953416,matrices/6_random_adj_mat_1.txt
0,6,431725.0,781250.0,2.5826910133607814,matrices/6_random_adj_mat_2.txt
0,6,503780.0,0.0,2.715084117393127,matrices/6_random_adj_mat_3.txt
0,6,435085.0,0.0,2.204890873346207,matrices/6_random_adj_mat_4.txt
0,6,425795.0,781250.0,2.1213700507683013,matrices/6_random_adj_mat_5.txt
0,6,455420.0,0.0,1.7547496920325507,matrices/6_random_adj_mat_6.txt
0,6,431905.0,781250.0,1.9668510853745371,matrices/6_random_adj_mat_7.txt
0,6,416670.0,781250.0,2.4785680059775688,matrices/6_random_adj_mat_8.txt
0,6,431030.0,0.0,2.4426248321788395,matrices/6_random_adj_mat_9.txt
0,7,486525.0,781250.0,2.548515833666206,matrices/7_random_adj_mat_0.txt
0,7,483230.0,781250.0,2.1133715738835726,matrices/7_random_adj_mat_1.txt
0,7,484395.0,0.0,2.7771400005916296,matrices/7_random_adj_mat_2.txt
0,7,493035.0,781250.0,2.846818037575111,matrices/7_random_adj_mat_3.txt
0,7,477685.0,781250.0,2.5554025218915513,matrices/7_random_adj_mat_4.txt
0,7,514630.0,0.0,2.5723564469140525,matrices/7_random_adj_mat_5.txt
0,7,486845.0,0.0,2.4305352019623134,matrices/7_random_adj_mat_6.txt
0,7,488780.0,781250.0,2.8691626616349586,matrices/7_random_adj_mat_7.txt
0,7,499030.0,781250.0,2.3131457844957337,matrices/7_random_adj_mat_8.txt
0,7,491075.0,0.0,1.9213979013365259,matrices/7_random_adj_mat_9.txt
0,8,555860.0,781250.0,2.1994158156662635,matrices/8_random_adj_mat_0.txt
0,8,559185.0,781250.0,2.617022360072963,matrices/8_random_adj_mat_1.txt
0,8,592700.0,781250.0,2.9221010888537022,matrices/8_random_adj_mat_2.txt
0,8,586225.0,0.0,2.5527216911179615,matrices/8_random_adj_mat_3.txt
0,8,583485.0,0.0,2.3063461388141313,matrices/8_random_adj_mat_4.txt
0,8,561500.0,781250.0,2.6379582091479703,matrices/8_random_adj_mat_5.txt
0,8,562100.0,781250.0,2.7264427283512096,matrices/8_random_adj_mat_6.txt
0,8,562835.0,781250.0,2.653053185766895,matrices/8_random_adj_mat_7.txt
0,8,580880.0,781250.0,2.9245232677730293,matrices/8_random_adj_mat_8.txt
0,8,571410.0,0.0,2.3974053238819213,matrices/8_random_adj_mat_9.txt
0,9,643175.0,781250.0,2.7998619885598366,matrices/9_random_adj_mat_0.txt
0,9,698040.0,781250.0,3.5163276047233554,matrices/9_random_adj_mat_1.txt
0,9,643210.0,781250.0,3.0719230106643653,matrices/9_random_adj_mat_2.txt
0,9,649635.0,781250.0,2.5233825418566465,matrices/9_random_adj_mat_3.txt
0,9,660215.0,781250.0,2.834730221912218,matrices/9_random_adj_mat_4.txt
0,9,640750.0,781250.0,2.7163262667987818,matrices/9_random_adj_mat_5.txt
0,9,665100.0,781250.0,3.0514873610993813,matrices/9_random_adj_mat_6.txt
0,9,648755.0,781250.0,3.4957313837443618,matrices/9_random_adj_mat_7.txt
0,9,662470.0,781250.0,2.951824304551338,matrices/9_random_adj_mat_8.txt
0,9,658045.0,781250.0,2.357843910430688,matrices/9_random_adj_mat_9.txt
0,10,748760.0,781250.0,2.426402243497892,matrices/10_random_adj_mat_0.txt
0,10,756270.0,781250.0,3.0344197974476312,matrices/10_random_adj_mat_1.txt
0,10,752530.0,781250.0,3.4361012276327823,matrices/10_random_adj_mat_2.txt
0,10,728850.0,781250.0,3.476880549703747,matrices/10_random_adj_mat_3.txt
